460.condition,surgical infection prevntion,surgical infection prevention
375.stateavg,al_scip-inf-k3,al_scip-inf-3
95.zipcode,35233,36467
451.measurename,hart attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
995.measurename,pneumonia patients given initial antibiotic(s) within 6 hours after rarival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
197.countyname,jefferrson,jefferson
510.condition,surgical infection preventionn,surgical infection prevention
444.condition,surgical infection prjevention,surgical infection prevention
251.address1,33m700 highway 43,33700 highway 43
384.state,l,al
310.state,l,al
257.hospitalname,callahan eye foundation hospital,southwest alabama medical center
357.hospitalname,nothwest medical center,northwest medical center
680.zipcode,3233,35233
292.countyname,shejlby,shelby
909.hospitalowner,poprietary,proprietary
285.emergencyservice,eys,yes
465.phonenumber,2563864565,2563864556
857.hospitalname,marion regional medical centre,marion regional medical center
556.countyname,mongomery,montgomery
11.hospitalname,callahan eye foundation hospital,helen keller memorial hospital
110.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,pneumonia patients given the most appropriate initial antibiotic(s)
184.zipcode,3597t6,35976
39.phonenumber,334793n8701,3347938701
597.phonenumber,3348972527,3348972257
114.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were given the  right kind  of antibiotic to help prevent infection
344.stateavg,al_scoip-inf-3,al_scip-inf-3
774.address1,301 east1 8th st,301 east 18th st
185.city,birmingham,guntersville
833.stateavg,hal_ami-7a,al_ami-7a
465.city,shefftield,sheffield
180.emergencyservice,eys,yes
466.city,shefield,sheffield
256.measurename,pneumonia patients assessed and give pneumococcal vaccination,pneumonia patients assessed and given pneumococcal vaccination
536.phonenumber,334882100,3342882100
462.stateavg,al_scip-infz-3,al_scip-inf-3
626.zipcode,36081,36801
299.hospitalname,cllahan eye foundation hospital,callahan eye foundation hospital
926.emergencyservice,yse,yes
17.zipcode,35x660,35660
485.condition,surgical infection preventino,surgical infection prevention
214.hospitalname,callahan eye foundation hospital,st vincents east
981.address1,150 gilbreathd rive,150 gilbreath drive
754.phonenumber,3342228466***,3342228466
459.emergencyservice,yses,yes
94.condition,surgical infection preveniton,surgical infection prevention
350.state,la,al
273.countyname,shelbzy,shelby
26.hospitalname,southeast alabama emdical center,southeast alabama medical center
