1398.act_arr_time,04:44P M,04:44 PM
374.sched_arr_time,01:4 PM,01:45 PM
1543.sched_dep_time,08:00 aPM,08:00 PM
1700.act_arr_time,07:55 PqM,07:55 PM
393.sched_dep_time,08:0 PM,08:00 PM
1882.sched_arr_time,0117 PM,01:17 PM
603.sched_dep_time,06:59 MA,06:59 AM
794.act_arr_time,100:4 AM,10:04 AM
2367.sched_arr_time,20:15 PM,02:15 PM
183.sched_arr_time,10:39 PM,01:39 PM
1239.sched_arr_time,01:16 MP,01:16 PM
961.sched_arr_time,01:c39 PM,01:39 PM
1112.act_arr_time,03:33P M,03:33 PM
436.act_dep_time,07i:39 AM,07:39 AM
395.act_dep_time,07r:05 AM,07:05 AM
1040.sched_dep_time,0:659 AM,06:59 AM
434.sched_arr_time,07:t05 PM,07:05 PM
1600.sched_arr_time,01:17 MP,01:17 PM
351.sched_arr_time,60:46 PM,06:46 PM
757.sched_arr_time,g05:15 PM,05:15 PM
1809.act_arr_time,07:55 PM***,07:55 PM
1339.sched_arr_time,011:6 PM,01:16 PM
1615.sched_dep_time,08g:00 PM,08:00 PM
106.sched_dep_time,08:00 PpM,08:00 PM
1784.sched_arr_time,10:17 PM,01:17 PM
1966.sched_arr_time,01:16P M,01:16 PM
1351.act_dep_time,11:30 AdM,11:30 AM
1374.act_arr_time,07:5 PM,07:55 PM
1279.act_dep_time,08:23u PM,08:23 PM
226.act_dep_time,02:5 PM,02:55 PM
956.act_dep_time,20:55 PM,02:55 PM
1498.act_arr_time,06:55 AM***,06:55 AM
731.sched_arr_time,10:03 PM,10:30 PM
1165.sched_dep_time,10:40 jAM,10:40 AM
1370.act_dep_time,p02:10 PM,02:10 PM
949.act_arr_time,06:4t0 PM,06:40 PM
215.act_dep_time,n07:22 AM,07:22 AM
94.act_arr_time,07:2 5PM,07:25 PM
2268.sched_arr_time,01:17PM,01:17 PM
2015.sched_dep_time,06:5 AM,06:59 AM
2206.act_arr_time,70:55 PM,07:55 PM
1135.act_dep_time,0:22 AM,07:22 AM
745.act_arr_time,040:9 PM,04:09 PM
176.sched_arr_time,t01:17 PM,01:17 PM
662.sched_arr_time,01:39 MP,01:39 PM
1290.act_dep_time,0:722 AM,07:22 AM
1086.sched_arr_time,01:6 PM,01:16 PM
2360.act_dep_time,07:2l2 AM,07:22 AM
809.act_arr_time,09q:53 PM,09:53 PM
1554.sched_dep_time,06c:59 AM,06:59 AM
874.act_arr_time,12:15 lAM,12:15 AM
491.act_dep_time,08:2 3PM,08:23 PM
135.sched_arr_time,11:05 bAM,11:05 AM
865.sched_dep_time,8:00 PM,08:00 PM
1924.act_arr_time,10h:04 AM,10:04 AM
683.act_arr_time,09:f53 PM,09:53 PM
239.sched_dep_time,11:2 5AM,11:25 AM
2012.sched_dep_time,04:25P M,04:25 PM
1638.act_arr_time,093:2 AM,09:32 AM
1513.sched_arr_time,0n1:17 PM,01:17 PM
1635.act_dep_time,0:412 PM,04:12 PM
1823.act_dep_time,07:22 AM***,07:22 AM
2154.act_arr_time,07:36P M,07:36 PM
1806.act_arr_time,1:09 PM,12:09 PM
2354.act_dep_time,08:23 M,08:23 PM
215.act_arr_time,1a0:04 AM,10:04 AM
2360.act_arr_time,10:40 AM,10:04 AM
2357.act_dep_time,4:25 PM,04:25 PM
1186.sched_arr_time,02:45P M,02:45 PM
1103.sched_arr_time,013:9 PM,01:39 PM
1256.sched_arr_time,01:39P M,01:39 PM
2181.sched_arr_time,01:17 PaM,01:17 PM
621.act_arr_time,064:3 PM,06:43 PM
1823.sched_dep_time,0659 AM,06:59 AM
973.act_arr_time,0725 PM,07:25 PM
410.act_arr_time,0u5:11 AM,05:11 AM
1448.sched_arr_time,01:x16 PM,01:16 PM
106.act_arr_time,09:53o PM,09:53 PM
865.act_dep_time,08j:23 PM,08:23 PM
1647.act_dep_time,08:04c AM,08:04 AM
655.sched_arr_time,01:17 nPM,01:17 PM
1611.sched_dep_time,06:00 MA,06:00 AM
145.act_dep_time,10:4 AM,10:54 AM
1874.sched_arr_time,01:16P M,01:16 PM
596.sched_dep_time,1:33 PM,01:33 PM
1643.sched_dep_time,08:0 0PM,08:00 PM
306.act_arr_time,10:40 AM,10:04 AM
1554.act_dep_time,07:2u2 AM,07:22 AM
694.act_arr_time,1:004 AM,10:04 AM
694.act_dep_time,c07:22 AM,07:22 AM
1353.sched_dep_time,8:40 AM,08:40 AM
876.act_dep_time,07:2 AM,07:22 AM
1938.sched_arr_time,0i2:15 PM,02:15 PM
622.act_dep_time,04:1 PM,04:12 PM
1306.sched_dep_time,07:15q AM,07:15 AM
1705.sched_arr_time,04:1 7PM,04:17 PM
746.sched_arr_time,01:y17 PM,01:17 PM
1509.act_arr_time,07:10PM,07:10 PM
765.act_dep_time,05:08 ePM,05:08 PM
2185.act_arr_time,10:6 AM,10:56 AM
2193.act_dep_time,05:2b2 PM,05:22 PM
2101.act_dep_time,0:08 PM,05:08 PM
575.act_dep_time,11:5b2 AM,11:52 AM
18.sched_arr_time,11:0 AM,11:10 AM
725.act_arr_time,0:40 AM,07:40 AM
2220.act_dep_time,07:22AM,07:22 AM
54.act_dep_time,08p:29 AM,08:29 AM
894.act_arr_time,11:0 AM,11:01 AM
2352.act_dep_time,07:0 AM,07:30 AM
1104.sched_arr_time,0:19 PM,03:19 PM
2338.act_dep_time,10:18 M,10:18 AM
2102.act_dep_time,4:28 PM,04:28 PM
1909.act_arr_time,07:55a PM,07:55 PM
1196.act_dep_time,08:2 3PM,08:23 PM
553.sched_arr_time,01:16 MP,01:16 PM
529.sched_arr_time,11:10 M,11:10 AM
1543.act_dep_time,80:23 PM,08:23 PM
1121.act_arr_time,07:55P M,07:55 PM
2303.sched_dep_time,06:59 MA,06:59 AM
1868.sched_dep_time,11:25e AM,11:25 AM
221.sched_arr_time,05:11 MA,05:11 AM
2104.act_dep_time,08:m23 PM,08:23 PM
1976.sched_arr_time,0117 PM,01:17 PM
1861.act_arr_time,9:28 AM,09:28 AM
2307.sched_dep_time,05:30 mPM,05:30 PM
1081.act_arr_time,0:55 AM,06:55 AM
809.act_dep_time,08:23 MP,08:23 PM
2087.sched_dep_time,12:00 tAM,12:00 AM
775.act_arr_time,10:4 AM,10:04 AM
2220.sched_dep_time,06:59 MA,06:59 AM
886.act_arr_time,09:20s PM,09:20 PM
2181.act_arr_time,01z:14 PM,01:14 PM
683.act_dep_time,08:23 MP,08:23 PM
1812.act_dep_time,8:23 PM,08:23 PM
1913.act_dep_time,0:823 PM,08:23 PM
21.act_arr_time,02g:46 PM,02:46 PM
1255.act_dep_time,02:4 PM,02:04 PM
1942.act_dep_time,0w3:36 PM,03:36 PM
254.sched_arr_time,v09:54 AM,09:54 AM
2286.sched_arr_time,1035 AM,10:35 AM
404.act_arr_time,1004 AM,10:04 AM
73.sched_dep_time,0:805 AM,08:05 AM
1059.sched_arr_time,01:3h9 PM,01:39 PM
220.act_arr_time,08:45AM,08:45 AM
231.sched_dep_time,07:15 jAM,07:15 AM
603.act_arr_time,1:004 AM,10:04 AM
1803.act_arr_time,0853 PM,08:53 PM
1503.sched_arr_time,01:1 6PM,01:16 PM
1249.sched_arr_time,01:1 7PM,01:17 PM
471.sched_dep_time,1:30 PM,12:30 PM
63.act_arr_time,05:26 M,05:26 AM
1040.act_dep_time,07:l22 AM,07:22 AM
1384.sched_dep_time,11t:55 PM,11:55 PM
