name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Anandeep_Marinus,Balboni,1994,Guangzhou,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Anya_Itaru,Ghezal,1977,Orlando,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Anya_Itaru,Ghezal,1977,Orlando,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Anya_Itaru,Ghezal,1977,Orlando,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Anandeep_Marinus,Balboni,1994,Guangzhou,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Anandeep_Marinus,Balboni,1994,Guangzhou,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Alper_Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Anandeep_Marinus,Balboni,1994,Guangzhou,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Alper_Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Anya_Itaru,Ghezal,1977,Orlando,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Anya_Itaru,Ghezal,1977,Orlando,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Anya_Itaru,Ghezal,1977,Orlando,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Alper_Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Anya_Itaru,Ghezal,1977,Orlando,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Anya_Itaru,Ghezal,1977,Orlando,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Anandeep_Marinus,Balboni,1994,Guangzhou,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Anke_Ute,Weener,1995,Kiev,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Alper_Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Anke_Ute,Waldherr,1995,Kiev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Alper_Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Andres_Yahya,Haining,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Anandeep_Marinus,Balboni,1994,Guangzhou,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Anya_Itaru,Ghezal,1977,Orlando,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Andres_Yahya,Wolin,1980,Istanbul,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Alper_Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Abhaya_Win,Rayne,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
