1124.sched_dep_time,0:800 PM,08:00 PM
1136.act_dep_time,08:j51 AM,08:51 AM
410.sched_arr_time,0511 AM,05:11 AM
1823.sched_dep_time,065:9 AM,06:59 AM
1554.act_arr_time,1:004 AM,10:04 AM
502.act_dep_time,07:22 AyM,07:22 AM
2271.sched_dep_time,07:55 lAM,07:55 AM
1709.act_dep_time,07:22 pAM,07:22 AM
2216.sched_arr_time,5:50 AM,05:50 AM
2001.act_dep_time,05:08PM,05:08 PM
561.sched_arr_time,0:17 PM,01:17 PM
1031.sched_dep_time,3:50 PM,03:50 PM
2206.act_arr_time,075:5 PM,07:55 PM
728.act_arr_time,11:1s2 AM,11:12 AM
297.sched_dep_time,08:0 PM,08:00 PM
463.sched_arr_time,01:17 M,01:17 PM
2101.act_dep_time,05:08 PfM,05:08 PM
1306.sched_dep_time,07:15 AaM,07:15 AM
2101.act_arr_time,07:u55 PM,07:55 PM
794.act_arr_time,1004 AM,10:04 AM
1439.sched_arr_time,1:16 PM,01:16 PM
1040.act_dep_time,0g7:22 AM,07:22 AM
1554.sched_dep_time,06g:59 AM,06:59 AM
1286.sched_dep_time,1:55 PM,11:55 PM
2001.act_arr_time,7:55 PM,07:55 PM
806.sched_dep_time,06q:30 PM,06:30 PM
1316.sched_dep_time,025:5 PM,02:55 PM
503.sched_arr_time,p11:50 AM,11:50 AM
1784.sched_arr_time,01:1 PM,01:17 PM
837.sched_arr_time,01:17 PiM,01:17 PM
1156.act_dep_time,n08:56 AM,08:56 AM
680.act_dep_time,0508 PM,05:08 PM
1429.sched_arr_time,01:17 MP,01:17 PM
155.sched_arr_time,09:54 MA,09:54 AM
937.sched_dep_time,08:00 PM***,08:00 PM
865.sched_dep_time,08:0 PM,08:00 PM
424.act_dep_time,01:19d PM,01:19 PM
93.sched_dep_time,07r:15 AM,07:15 AM
1854.act_dep_time,6:57 AM,06:57 AM
1726.act_arr_time,06:91 AM,06:19 AM
2004.sched_arr_time,09:45u PM,09:45 PM
1881.sched_dep_time,11:5 AM,11:50 AM
910.act_dep_time,07:3 9AM,07:39 AM
404.act_dep_time,i07:22 AM,07:22 AM
2206.act_dep_time,05:08o PM,05:08 PM
1121.act_arr_time,0:55 PM,07:55 PM
1290.sched_dep_time,0:59 AM,06:59 AM
1299.sched_arr_time,01:40 PpM,01:40 PM
876.act_arr_time,10:04A M,10:04 AM
1300.act_arr_time,09:20 M,09:20 PM
1882.sched_arr_time,01:71 PM,01:17 PM
1736.sched_dep_time,07:5 AM,07:53 AM
483.act_arr_time,21:21 AM,12:21 AM
1377.sched_dep_time,08:0s0 PM,08:00 PM
306.act_dep_time,7:22 AM,07:22 AM
710.act_dep_time,07:22 AtM,07:22 AM
768.sched_dep_time,08:00e PM,08:00 PM
251.act_arr_time,9:32 AM,09:32 AM
1299.act_dep_time,11:15 M,11:15 AM
1418.sched_arr_time,0o7:45 AM,07:45 AM
220.act_dep_time,07:27 sAM,07:27 AM
1599.sched_dep_time,0c2:30 PM,02:30 PM
204.sched_dep_time,8:00 PM,08:00 PM
1621.sched_dep_time,0:59 AM,06:59 AM
1374.act_dep_time,05:0g8 PM,05:08 PM
603.act_arr_time,1:04 AM,10:04 AM
951.sched_arr_time,01:40p PM,01:40 PM
991.act_arr_time,09:28x AM,09:28 AM
2015.sched_dep_time,06:59 MA,06:59 AM
1358.sched_arr_time,02:y00 PM,02:00 PM
1613.act_dep_time,05:08 M,05:08 PM
1279.sched_dep_time,08:h00 PM,08:00 PM
1815.sched_arr_time,02:59m PM,02:59 PM
419.act_arr_time,05:43P M,05:43 PM
694.act_dep_time,07:22 M,07:22 AM
1049.act_arr_time,9:20 PM,09:20 PM
2220.sched_dep_time,06:59 mAM,06:59 AM
215.act_arr_time,100:4 AM,10:04 AM
1040.sched_dep_time,60:59 AM,06:59 AM
393.sched_dep_time,08:00 M,08:00 PM
41.act_arr_time,11:j06 AM,11:06 AM
765.act_dep_time,05:0y8 PM,05:08 PM
1471.sched_dep_time,07:00 M,07:00 AM
1275.act_arr_time,07:55 M,07:55 PM
1147.act_arr_time,07:10 MP,07:10 PM
1081.sched_arr_time,06:j55 AM,06:55 AM
1135.act_arr_time,0:04 AM,10:04 AM
2066.sched_arr_time,10:16 PM,01:16 PM
2268.sched_arr_time,01:17m PM,01:17 PM
1040.act_arr_time,1004 AM,10:04 AM
1966.sched_arr_time,01:16n PM,01:16 PM
331.act_dep_time,11:o55 AM,11:55 AM
1388.sched_dep_time,06:59 MA,06:59 AM
1503.sched_arr_time,1:16 PM,01:16 PM
1121.act_dep_time,5:08 PM,05:08 PM
1056.sched_arr_time,0215 PM,02:15 PM
690.sched_dep_time,11:55 nPM,11:55 PM
622.act_dep_time,40:12 PM,04:12 PM
215.act_dep_time,07:22 M,07:22 AM
1036.sched_arr_time,05:50 M,05:50 AM
1290.act_arr_time,10:04 rAM,10:04 AM
229.act_dep_time,02:w44 PM,02:44 PM
2152.sched_arr_time,011:7 PM,01:17 PM
691.sched_arr_time,122:9 AM,12:29 AM
1909.act_arr_time,0755 PM,07:55 PM
1678.act_arr_time,1:56 AM,11:56 AM
1334.act_arr_time,06:5 AM,06:55 AM
637.sched_arr_time,05:0z5 PM,05:05 PM
2033.act_arr_time,11:1 AM,11:01 AM
1688.sched_dep_time,x07:10 PM,07:10 PM
1520.sched_dep_time,7:53 AM,07:53 AM
1085.act_dep_time,0:29 AM,07:29 AM
1429.act_arr_time,0114 PM,01:14 PM
775.sched_dep_time,c06:59 AM,06:59 AM
1909.act_dep_time,05:08PM,05:08 PM
289.sched_dep_time,12:00P M,12:00 PM
1246.act_dep_time,08:00 fAM,08:00 AM
1600.sched_arr_time,01:17 MP,01:17 PM
894.act_arr_time,11:0t1 AM,11:01 AM
66.act_dep_time,10:19 MA,10:19 AM
2171.sched_arr_time,0t1:16 PM,01:16 PM
358.sched_arr_time,02:2 0PM,02:20 PM
655.sched_arr_time,01:71 PM,01:17 PM
1727.sched_arr_time,01:45 AM,10:45 AM
1096.sched_arr_time,01:7 PM,01:17 PM
1072.act_arr_time,0:29 PM,10:29 PM
588.act_dep_time,0:508 PM,05:08 PM
667.sched_dep_time,05:52 PM,05:25 PM
2076.sched_arr_time,01:e17 PM,01:17 PM
102.sched_arr_time,80:05 PM,08:05 PM
326.sched_arr_time,01:3 PM,01:39 PM
14.act_arr_time,0:06 AM,08:06 AM
1991.act_dep_time,01:32l PM,01:32 PM
919.act_arr_time,01:19PM,01:19 PM
1029.sched_dep_time,06:00 aAM,06:00 AM
680.act_arr_time,0:755 PM,07:55 PM
1290.act_dep_time,0:722 AM,07:22 AM
389.act_arr_time,07:5 PM,07:55 PM
430.sched_dep_time,02:55 PzM,02:55 PM
928.act_dep_time,10h:10 AM,10:10 AM
596.act_arr_time,0o4:23 PM,04:23 PM
1374.act_arr_time,07:55 nPM,07:55 PM
794.act_dep_time,0:722 AM,07:22 AM
117.act_arr_time,10:0h4 AM,10:04 AM
502.act_arr_time,0:04 AM,10:04 AM
681.act_dep_time,04:28 M,04:28 PM
221.act_arr_time,05:11 M,05:11 AM
1809.act_dep_time,05:08f PM,05:08 PM
253.act_arr_time,11:58 MA,11:58 AM
1889.act_dep_time,08:0 4AM,08:04 AM
694.sched_dep_time,065:9 AM,06:59 AM
2335.sched_dep_time,06:0 AM,06:00 AM
1674.sched_arr_time,01:7 PM,01:17 PM
1964.act_dep_time,040:0 PM,04:00 PM
1454.sched_dep_time,010:5 PM,01:05 PM
1656.act_dep_time,11:08 MP,11:08 PM
563.act_dep_time,11:30 lAM,11:30 AM
436.sched_arr_time,i10:45 AM,10:45 AM
5.act_arr_time,0v2:50 PM,02:50 PM
941.act_dep_time,10:31 PM,01:31 PM
683.sched_dep_time,08:0 0PM,08:00 PM
809.sched_dep_time,08:00PM,08:00 PM
1874.sched_arr_time,01q:16 PM,01:16 PM
145.act_dep_time,10:54A M,10:54 AM
589.sched_dep_time,7:25 AM,07:25 AM
2203.sched_arr_time,12:1i8 PM,12:18 PM
1158.act_arr_time,08:06 M,08:06 AM
306.act_arr_time,10:40 AM,10:04 AM
1513.sched_arr_time,01:17t PM,01:17 PM
2186.sched_dep_time,10:51 AM,10:15 AM
1310.act_arr_time,0:313 PM,03:13 PM
1597.sched_arr_time,01:61 PM,01:16 PM
964.act_dep_time,04:12 MP,04:12 PM
1844.sched_arr_time,10q:40 AM,10:40 AM
1015.sched_dep_time,0:30 AM,07:30 AM
761.sched_dep_time,12:00 MP,12:00 PM
694.act_arr_time,100:4 AM,10:04 AM
1258.sched_arr_time,02:00 MP,02:00 PM
1626.act_arr_time,5:11 AM,05:11 AM
1851.act_dep_time,03:3 PM,03:31 PM
679.sched_arr_time,09:3w5 AM,09:35 AM
1700.act_dep_time,050:8 PM,05:08 PM
1388.act_arr_time,100:4 AM,10:04 AM
269.sched_dep_time,02:0 PM,02:30 PM
1678.sched_arr_time,12:10l PM,12:10 PM
1774.sched_arr_time,1:16 PM,01:16 PM
117.act_dep_time,07:22 AM***,07:22 AM
746.sched_arr_time,01:17 PzM,01:17 PM
1671.act_dep_time,0:29 PM,04:29 PM
459.act_arr_time,7:10 PM,07:10 PM
2200.sched_arr_time,09:10PM,09:10 PM
488.act_dep_time,05:0 8PM,05:08 PM
1491.act_arr_time,11:q58 AM,11:58 AM
488.act_arr_time,0j7:55 PM,07:55 PM
1878.sched_dep_time,0a9:05 AM,09:05 AM
499.sched_dep_time,04:2d5 PM,04:25 PM
1093.act_dep_time,0800 AM,08:00 AM
1621.act_arr_time,01:04 AM,10:04 AM
2349.act_arr_time,03:e16 PM,03:16 PM
862.act_dep_time,05:08 M,05:08 PM
2029.act_dep_time,024:4 PM,02:44 PM
2347.act_arr_time,01:36 AM,10:36 AM
106.sched_dep_time,08:00 wPM,08:00 PM
1135.act_dep_time,0n7:22 AM,07:22 AM
1700.act_arr_time,07:55z PM,07:55 PM
1539.act_arr_time,07:55 MP,07:55 PM
934.sched_arr_time,12u:18 PM,12:18 PM
1882.act_dep_time,11:56AM,11:56 AM
942.sched_dep_time,01:2 9PM,01:29 PM
2360.sched_dep_time,60:59 AM,06:59 AM
1249.sched_arr_time,01:17 MP,01:17 PM
1034.act_dep_time,11:0 1AM,11:01 AM
1783.act_dep_time,12x:12 PM,12:12 PM
2294.act_dep_time,05:0 PM,05:08 PM
582.sched_dep_time,l12:00 PM,12:00 PM
1976.sched_arr_time,01:1 PM,01:17 PM
1388.act_dep_time,07:2 2AM,07:22 AM
773.act_arr_time,12:15 MA,12:15 AM
628.sched_dep_time,06:00 M,06:00 AM
1539.act_dep_time,05:08 MP,05:08 PM
2153.sched_arr_time,12:15AM,12:15 AM
567.sched_arr_time,1:10 PM,12:10 PM
1239.sched_arr_time,01:1 PM,01:16 PM
