没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_2/dirty_hospitals_mix_2.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_2/dirty_hospitals_mix_2.csv
( helen keiller memorial hospital , 2563864556 ), 0.001000
( andalusia regional hospital , al ), 0.024000
( medical center enterprise , 3343470584 ), 0.023000
( medical center enterprise , 3343407584 ), 0.001000
( medical center enterprise , 36330 ), 0.023000
( medical center enterprise , empty ), 0.002000
( medical center enterprise , 10049 ), 0.024000
( medical center enterprise , 400 n edwards street ), 0.024000
( medical center enterprise , proprietary ), 0.024000
( medical center enterprise , enterprise ), 0.024000
( medical center enterprise , al ), 0.023000
( southeasat alabama medical center , empty ), 0.001000
( southeasat alabama medical center , 36302 ), 0.001000
( southeasat alabama medical center , 10001 ), 0.001000
( southeasat alabama medical center , 1108 ross clark circle ), 0.001000
( southeasat alabama medical center , government - hospital district or authority ), 0.001000
( southeasat alabama medical center , dothan ), 0.001000
( southeasat alabama medical center , al ), 0.001000
( southwest alabama medical center , 3346366221 ), 0.015000
( southwest alabama medical center , 36784 ), 0.014000
( southwest alabama medical center , empty ), 0.001000
( southwest alabama medical center , 10015 ), 0.015000
( southwest alabama medical center , 33700 highway 43 ), 0.014000
( southwest alabama medical center , 33700 thighway 43 ), 0.001000
( southwest alabama medical center , government - federal ), 0.015000
( southwest alabama medical center , thomasville ), 0.015000
( southwest alabama medical center , al ), 0.015000
( decatur general hospital , 2563412000 ), 0.001000
( decatur general hospital , 35609 ), 0.001000
( decatur general hospital , 10085 ), 0.001000
( decatur general hospital , 1201 7th street se ), 0.001000
( decatur general hospital , government - hospital district or authority ), 0.001000
( decatur general hospital , decatur ), 0.001000
( decatur general hospital , al ), 0.001000
( southeast alabama medicalb center , 3347938701 ), 0.001000
( southeast alabama medicalb center , 36302 ), 0.001000
( southeast alabama medicalb center , 10001 ), 0.001000
( southeast alabama medicalb center , 1108 ross clark circle ), 0.001000
( southeast alabama medicalb center , government - hospital district or authority ), 0.001000
( southeast alabama medicalb center , dothan ), 0.001000
( southeast alabama medicalb center , al ), 0.001000
( ehlen keller memorial hospital , empty ), 0.001000
( ehlen keller memorial hospital , 35660 ), 0.001000
( ehlen keller memorial hospital , 10019 ), 0.001000
( ehlen keller memorial hospital , 1300 south montgomery avenue ), 0.001000
( ehlen keller memorial hospital , government - hospital district or authority ), 0.001000
( ehlen keller memorial hospital , sheffield ), 0.001000
( ehlen keller memorial hospital , al ), 0.001000
( georgiana hospital , 3343762205 ), 0.024000
( georgiana hospital , empty ), 0.002000
( georgiana hospital , 36033 ), 0.025000
( georgiana hospital , 10047 ), 0.025000
( georgiana hospital , 515 miranda st ), 0.025000
( georgiana hospital , voluntary non-profit - private ), 0.023000
( georgiana hospital , voluntavry non-profit - private ), 0.001000
( georgiana hospital , ovluntary non-profit - private ), 0.001000
( georgiana hospital , georgiana ), 0.025000
( georgiana hospital , al ), 0.024000
( dale medical center , 3347742601 ), 0.024000
( dale medical center , 36360 ), 0.024000
( dale medical center , 10021 ), 0.024000
( dale medical center , 126 hospital ave ), 0.023000
( dale medical center , empty ), 0.001000
( dale medical center , government - hospital district or authority ), 0.023000
( dale medical center , government - hospial district or authority ), 0.001000
( dale medical center , ozark ), 0.024000
( dale medical center , al ), 0.023000
( dale medical center , l ), 0.001000
( st vincents east , 2058383122 ), 0.017000
( st vincents east , 35235 ), 0.017000
( st vincents east , 10011 ), 0.017000
( st vincents east , 50 medical park east drive ), 0.017000
( st vincents east , voluntary non-profit - private ), 0.016000
( st vincents east , empty ), 0.001000
( st vincents east , birmingham ), 0.017000
( st vincents east , al ), 0.017000
( university of alabama hospital , 2059344011 ), 0.023000
( university of alabama hospital , empty ), 0.003000
( university of alabama hospital , 2059344101 ), 0.001000
( university of alabama hospital , 35233 ), 0.025000
( university of alabama hospital , 10033 ), 0.025000
( university of alabama hospital , 619 south 19th street ), 0.025000
( university of alabama hospital , government - state ), 0.023000
( university of alabama hospital , overnment - state ), 0.001000
( university of alabama hospital , birmingham ), 0.024000
( university of alabama hospital , al ), 0.025000
( marshall medical center north , 2565718000 ), 0.021000
( marshall medical center north , empty ), 0.002000
( marshall medical center north , 35976 ), 0.021000
( marshall medical center north , 10010 ), 0.022000
( marshall medical center north , 8000 alabama highway 69 ), 0.021000
( marshall medical center north , 8000 alabmaa highway 69 ), 0.001000
( marshall medical center north , government - hospital district or authority ), 0.022000
( marshall medical center north , guntersville ), 0.022000
( marshall medical center north , al ), 0.022000
( st vincents hospital , 2059397000 ), 0.005000
( st vincents hospital , 35205 ), 0.005000
( st vincents hospital , 10056 ), 0.005000
( st vincents hospital , 810 st vincents drive ), 0.005000
( st vincents hospital , voluntary non-profit - other ), 0.005000
( st vincents hospital , birmingham ), 0.005000
( st vincents hospital , al ), 0.005000
( marshal medical center north , 2565718000 ), 0.001000
( marshal medical center north , 35976 ), 0.001000
( marshal medical center north , 10010 ), 0.001000
( marshal medical center north , 8000 alabama highway 69 ), 0.001000
( marshal medical center north , government - hospital district or authority ), 0.001000
( marshal medical center north , guntersville ), 0.001000
( marshal medical center north , al ), 0.001000
( gadsden regional medical center , 2564944000 ), 0.023000
( gadsden regional medical center , 256494400r0 ), 0.001000
( gadsden regional medical center , 35903 ), 0.024000
( gadsden regional medical center , 10040 ), 0.024000
( gadsden regional medical center , empty ), 0.004000
( gadsden regional medical center , 1007 goodyear avenue ), 0.020000
( gadsden regional medical center , 1007 gooyear avenue ), 0.001000
( gadsden regional medical center , proprietary ), 0.022000
( gadsden regional medical center , propreitary ), 0.001000
( gadsden regional medical center , propritary ), 0.001000
( gadsden regional medical center , gadsden ), 0.022000
( gadsden regional medical center , ggadsden ), 0.001000
( gadsden regional medical center , al ), 0.024000
( stringfellow memorial hospital , 2562358900 ), 0.027000
( stringfellow memorial hospital , 36201 ), 0.027000
( stringfellow memorial hospital , 10038 ), 0.027000
( stringfellow memorial hospital , 301 east 18th st ), 0.026000
( stringfellow memorial hospital , empty ), 0.002000
( stringfellow memorial hospital , proprietary ), 0.023000
( stringfellow memorial hospital , proprietmary ), 0.001000
( stringfellow memorial hospital , propritary ), 0.001000
( stringfellow memorial hospital , proprietry ), 0.001000
( stringfellow memorial hospital , anniston ), 0.026000
( stringfellow memorial hospital , annitson ), 0.001000
( stringfellow memorial hospital , al ), 0.026000
( stringfellow memorial hospital , la ), 0.001000
( callahan eye foundation hospital , 2053258100 ), 0.014000
( callahan eye foundation hospital , empty ), 0.015000
( callahan eye foundation hospital , 203258100 ), 0.001000
( callahan eye foundation hospital , 20532581g00 ), 0.001000
( callahan eye foundation hospital , 2053q258100 ), 0.001000
( callahan eye foundation hospital , 2053258100*** ), 0.001000
( callahan eye foundation hospital , 3347938701 ), 0.006000
( callahan eye foundation hospital , 2565938310 ), 0.012000
( callahan eye foundation hospital , 3344933541 ), 0.010000
( callahan eye foundation hospital , 3344933541*** ), 0.001000
( callahan eye foundation hospital , 3343353374 ), 0.009000
( callahan eye foundation hospital , 2058383122 ), 0.008000
( callahan eye foundation hospital , 2568453150 ), 0.002000
( callahan eye foundation hospital , 3346366221 ), 0.010000
( callahan eye foundation hospital , 2056208100 ), 0.010000
( callahan eye foundation hospital , 2503258100 ), 0.001000
( callahan eye foundation hospital , 053258100 ), 0.001000
( callahan eye foundation hospital , 205n3258100 ), 0.001000
( callahan eye foundation hospital , 205325810 ), 0.001000
( callahan eye foundation hospital , 35233 ), 0.026000
( callahan eye foundation hospital , v36302 ), 0.001000
( callahan eye foundation hospital , 36302 ), 0.005000
( callahan eye foundation hospital , 35957 ), 0.013000
( callahan eye foundation hospital , 36467 ), 0.006000
( callahan eye foundation hospital , 36049 ), 0.009000
( callahan eye foundation hospital , 35235 ), 0.008000
( callahan eye foundation hospital , 35968 ), 0.001000
( callahan eye foundation hospital , 36784 ), 0.010000
( callahan eye foundation hospital , 35007 ), 0.009000
( callahan eye foundation hospital , 10018 ), 0.023000
( callahan eye foundation hospital , 10001 ), 0.006000
( callahan eye foundation hospital , 10005 ), 0.013000
( callahan eye foundation hospital , 10007 ), 0.011000
( callahan eye foundation hospital , 10008 ), 0.009000
( callahan eye foundation hospital , 10011 ), 0.008000
( callahan eye foundation hospital , 10012 ), 0.002000
( callahan eye foundation hospital , 10015 ), 0.010000
( callahan eye foundation hospital , 10016 ), 0.010000
( callahan eye foundation hospital , 1720 university blvd ), 0.014000
( callahan eye foundation hospital , 1720 uiversity blvd ), 0.001000
( callahan eye foundation hospital , 1720 nuiversity blvd ), 0.001000
( callahan eye foundation hospital , 1720 uxniversity blvd ), 0.001000
( callahan eye foundation hospital , 720 university blvd ), 0.001000
( callahan eye foundation hospital , 1720 univesity blvd ), 0.001000
( callahan eye foundation hospital , 1108 ross clark circle ), 0.006000
( callahan eye foundation hospital , 2505 u s highway 431 north ), 0.013000
( callahan eye foundation hospital , 702 n main st ), 0.011000
( callahan eye foundation hospital , 101 hospital circle ), 0.008000
( callahan eye foundation hospital , 101 hospital circale ), 0.001000
( callahan eye foundation hospital , 50 medical park east drive ), 0.008000
( callahan eye foundation hospital , 200 med center drive ), 0.002000
( callahan eye foundation hospital , 33700 highway 43 ), 0.009000
( callahan eye foundation hospital , 1000 first street north ), 0.010000
( callahan eye foundation hospital , 1720 univuersity blvd ), 0.001000
( callahan eye foundation hospital , 1270 university blvd ), 0.001000
( callahan eye foundation hospital , 1720 universitdy blvd ), 0.001000
( callahan eye foundation hospital , voluntary non-profit - private ), 0.041000
( callahan eye foundation hospital , government - hospital district or authority ), 0.019000
( callahan eye foundation hospital , government - federal ), 0.019000
( callahan eye foundation hospital , voluntary non-profit - church ), 0.012000
( callahan eye foundation hospital , birmingham ), 0.029000
( callahan eye foundation hospital , dothan ), 0.006000
( callahan eye foundation hospital , boaz ), 0.013000
( callahan eye foundation hospital , opp ), 0.011000
( callahan eye foundation hospital , luverne ), 0.009000
( callahan eye foundation hospital , fort payne ), 0.002000
( callahan eye foundation hospital , thomasville ), 0.009000
( callahan eye foundation hospital , alabaster ), 0.010000
( callahan eye foundation hospital , al ), 0.076000
( callahan eye foundation hospital , l ), 0.006000
( callahan eye foundation hospital , la ), 0.004000
( callahan eye foundation hospital , tal ), 0.001000
( callahan eye foundation hospital , qal ), 0.001000
( callahan eye foundation hospital , aql ), 0.001000
( dekalb regional medical cnter , 2568453150 ), 0.001000
( dekalb regional medical cnter , 35968 ), 0.001000
( dekalb regional medical cnter , 10012 ), 0.001000
( dekalb regional medical cnter , 200 med center drive ), 0.001000
( dekalb regional medical cnter , voluntary non-profit - church ), 0.001000
( dekalb regional medical cnter , fort payne ), 0.001000
( dekalb regional medical cnter , al ), 0.001000
( cherokee medical center , 2569275531 ), 0.024000
( cherokee medical center , empty ), 0.007000
( cherokee medical center , 35960 ), 0.023000
( cherokee medical center , 10022 ), 0.025000
( cherokee medical center , 400 northwood dr ), 0.023000
( cherokee medical center , 400 nortwood dr ), 0.001000
( cherokee medical center , voluntary non-profit - private ), 0.023000
( cherokee medical center , centre ), 0.025000
( cherokee medical center , al ), 0.024000
( northwest medical center , 2054877736 ), 0.024000
( northwest medical center , empty ), 0.003000
( northwest medical center , 35594 ), 0.025000
( northwest medical center , 10086 ), 0.025000
( northwest medical center , 1530 u s highway 43 ), 0.024000
( northwest medical center , 1530 u sh ighway 43 ), 0.001000
( northwest medical center , proprietary ), 0.023000
( northwest medical center , proprietayr ), 0.001000
( northwest medical center , winfield ), 0.024000
( northwest medical center , winfild ), 0.001000
( northwest medical center , al ), 0.023000
( northwest medical center , gal ), 0.001000
( dekalb regional medical cfenter , 2568453150 ), 0.001000
( dekalb regional medical cfenter , 35968 ), 0.001000
( dekalb regional medical cfenter , 10012 ), 0.001000
( dekalb regional medical cfenter , 200 med center drive ), 0.001000
( dekalb regional medical cfenter , voluntary non-profit - church ), 0.001000
( dekalb regional medical cfenter , fort payne ), 0.001000
( dekalb regional medical cfenter , al ), 0.001000
( fayette medical center , 2059325966 ), 0.024000
( fayette medical center , 35555 ), 0.022000
( fayette medical center , y35555 ), 0.001000
( fayette medical center , 35555*** ), 0.001000
( fayette medical center , 10045 ), 0.024000
( fayette medical center , 1653 temple avenue north ), 0.024000
( fayette medical center , voluntary non-profit - other ), 0.024000
( fayette medical center , fayette ), 0.023000
( fayette medical center , ayette ), 0.001000
( fayette medical center , al ), 0.023000
( fayette medical center , l ), 0.001000
( shelby baptist medical center , 2056208100 ), 0.013000
( shelby baptist medical center , 2052608100 ), 0.001000
( shelby baptist medical center , 35007 ), 0.013000
( shelby baptist medical center , 5007 ), 0.001000
( shelby baptist medical center , 10016 ), 0.014000
( shelby baptist medical center , 1000 first street north ), 0.014000
( shelby baptist medical center , voluntary non-profit - church ), 0.014000
( shelby baptist medical center , alabaster ), 0.012000
( shelby baptist medical center , empty ), 0.002000
( shelby baptist medical center , al ), 0.013000
( shelby baptist medical center , adl ), 0.001000
( helen keller memorial hospital , 2563864556 ), 0.021000
( helen keller memorial hospital , 5660 ), 0.003000
( helen keller memorial hospital , 35d660 ), 0.001000
( helen keller memorial hospital , 3660 ), 0.001000
( helen keller memorial hospital , 35606 ), 0.002000
( helen keller memorial hospital , 3560 ), 0.001000
( helen keller memorial hospital , 35660 ), 0.010000
( helen keller memorial hospital , 356p60 ), 0.001000
( helen keller memorial hospital , 356c60 ), 0.001000
( helen keller memorial hospital , 36560 ), 0.001000
( helen keller memorial hospital , 10019 ), 0.021000
( helen keller memorial hospital , 1300 south montgomery avenue ), 0.020000
( helen keller memorial hospital , empty ), 0.002000
( helen keller memorial hospital , governmen t- hospital district or authority ), 0.002000
( helen keller memorial hospital , governmentf - hospital district or authority ), 0.001000
( helen keller memorial hospital , government - hospital distric or authority ), 0.001000
( helen keller memorial hospital , government - hospital dsitrict or authority ), 0.001000
( helen keller memorial hospital , government - hospital district or autchority ), 0.001000
( helen keller memorial hospital , government - hospital districyt or authority ), 0.001000
( helen keller memorial hospital , government - hospital distrct or authority ), 0.001000
( helen keller memorial hospital , government - hospital distrlict or authority ), 0.001000
( helen keller memorial hospital , government - hospital district or authority ), 0.009000
( helen keller memorial hospital , government - hospital district or authoritey ), 0.001000
( helen keller memorial hospital , government  -hospital district or authority ), 0.001000
( helen keller memorial hospital , sheffield ), 0.011000
( helen keller memorial hospital , sheffield*** ), 0.002000
( helen keller memorial hospital , shkeffield ), 0.001000
( helen keller memorial hospital , sheffild ), 0.001000
( helen keller memorial hospital , shheffield ), 0.001000
( helen keller memorial hospital , seffield ), 0.001000
( helen keller memorial hospital , sheffiseld ), 0.001000
( helen keller memorial hospital , sheaffield ), 0.001000
( helen keller memorial hospital , shefield ), 0.001000
( helen keller memorial hospital , asheffield ), 0.001000
( helen keller memorial hospital , al ), 0.021000
