没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_0.75/dirty_flights_mix_0.75.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_0.75/dirty_flights_mix_0.75.csv
( AA-2957-DFW-CVG , 11:01 AM ), 0.010522
( AA-643-MIA-ORD , 07:30 AM ), 0.010943
( AA-643-MIA-ORD , 07:10 AM ), 0.010943
( AA-4344-ORD-DTW , 02:10 PM ), 0.009680
( AA-4344-ORD-DTW , 02:00 PM ), 0.009680
( AA-4344-ORD-DTW , 12:13 PM ), 0.009680
( AA-4344-ORD-DTW , 11:45 AM ), 0.009680
( CO-16-LAX-EWR , 06:34 PM ), 0.008418
( CO-16-LAX-EWR , 06:34PM ), 0.000421
( CO-16-LAX-EWR , 06:44 PM ), 0.008838
( CO-16-LAX-EWR , 10:20 AM ), 0.008838
( CO-16-LAX-EWR , 10:25 AM ), 0.008838
( UA-233-LAX-JFK , 12:29 AM ), 0.022727
( UA-233-LAX-JFK , 04:25 PM ), 0.022727
( AA-1886-BOS-MIA , 01:40 PM ), 0.007997
( AA-1886-BOS-MIA , 02:20 PM ), 0.007997
( AA-1886-BOS-MIA , 10:55 AM ), 0.007997
( AA-1886-BOS-MIA , 10:45 AM ), 0.007576
( AA-1886-BOS-MIA , empty ), 0.000421
( UA-2708-EWR-CLT , 04:44 PM ), 0.008418
( UA-2708-EWR-CLT , 04:53 PM ), 0.008418
( UA-2708-EWR-CLT , 02:55 PM ), 0.016835
( UA-3515-IAD-MSP , 09:56 AM ), 0.008418
( UA-3515-IAD-MSP , 10:06 AM ), 0.008418
( UA-3515-IAD-MSP , 08:12 AM ), 0.008418
( UA-3515-IAD-MSP , 08:15 AM ), 0.008418
( AA-431-MIA-SFO , 11:44 AM ), 0.011364
( AA-431-MIA-SFO , 11:50 AM ), 0.011364
( AA-431-MIA-SFO , 08:51 AM ), 0.011364
( AA-431-MIA-SFO , 08:35 AM ), 0.011364
( UA-938-DEN-ORD , 07:36 PM ), 0.008838
( UA-938-DEN-ORD , empty ), 0.000842
( UA-938-DEN-ORD , 07:35 PM ), 0.009680
( UA-938-DEN-ORD , 04:15 PM ), 0.009680
( UA-938-DEN-ORD , 04:16 PM ), 0.009259
( UA-938-DEN-ORD , 4:16 PM ), 0.000421
( UA-2314-ATL-PHL , 04:47 PM ), 0.008838
( UA-2314-ATL-PHL , 05:00 PM ), 0.008838
( UA-2314-ATL-PHL , 02:55 PM ), 0.017256
( UA-2314-ATL-PHL , 02:55 MP ), 0.000421
( UA-248-PHX-ORD , 05:34 PM ), 0.008418
( UA-248-PHX-ORD , 05:15 PM ), 0.008418
( UA-248-PHX-ORD , 01:32 PM ), 0.007997
( UA-248-PHX-ORD , empty ), 0.000421
( UA-248-PHX-ORD , 12:57 PM ), 0.008418
( AA-3468-CVG-MIA , 09:45 AM ), 0.010522
( AA-3468-CVG-MIA , empty ), 0.001263
( AA-3468-CVG-MIA , 09:55 AM ), 0.011364
( AA-3468-CVG-MIA , 07:25 AM ), 0.011364
( AA-3468-CVG-MIA , 07:00 AM ), 0.010943
( AA-484-DFW-MIA , 07:39 PM ), 0.010943
( AA-484-DFW-MIA , 07:55 PM ), 0.010943
( AA-484-DFW-MIA , 04:29 PM ), 0.010943
( AA-484-DFW-MIA , 04:15 PM ), 0.010943
( CO-1561-PHX-IAH , 11:32 AM ), 0.008838
( CO-1561-PHX-IAH , 11:35 AM ), 0.008418
( CO-1561-PHX-IAH , 11:35f AM ), 0.000421
( CO-1561-PHX-IAH , 08:00 AM ), 0.008838
( CO-1561-PHX-IAH , 08:05 AM ), 0.008838
( AA-3-JFK-LAX , 03:16 PM ), 0.010522
( AA-3-JFK-LAX , 03:15 PM ), 0.010522
( AA-3-JFK-LAX , 12:11 PM ), 0.010101
( AA-3-JFK-LAX , 12:i11 PM ), 0.000421
( AA-3-JFK-LAX , 12:00 PM ), 0.010522
( UA-2704-DTW-PHX , 02:00 PM ), 0.007997
( UA-2704-DTW-PHX , empty ), 0.000421
( UA-2704-DTW-PHX , 02:00 M ), 0.000421
( UA-2704-DTW-PHX , 01:40 PM ), 0.008838
( UA-2704-DTW-PHX , 11:15 AM ), 0.017677
( AA-3979-CVG-ORD , 08:06 AM ), 0.010943
( AA-3979-CVG-ORD , 08:00 AM ), 0.010943
( AA-3979-CVG-ORD , 08:04 AM ), 0.010522
( AA-3979-CVG-ORD , 8:04 AM ), 0.000421
( AA-3979-CVG-ORD , 07:30 AM ), 0.010943
( CO-1088-CLE-IAH , 10:56 AM ), 0.008418
( CO-1088-CLE-IAH , 10:54 AM ), 0.008418
( CO-1088-CLE-IAH , 08:40 AM ), 0.016414
( CO-1088-CLE-IAH , 08:4 0AM ), 0.000421
( UA-3099-PHX-PHL , 05:38 PM ), 0.009680
( UA-3099-PHX-PHL , 06:17 PM ), 0.009680
( UA-3099-PHX-PHL , 11:55 AM ), 0.018939
( UA-3099-PHX-PHL , 11:5l5 AM ), 0.000421
( CO-1614-LAX-IAH , 05:26 AM ), 0.009259
( CO-1614-LAX-IAH , 05:35 AM ), 0.009259
( CO-1614-LAX-IAH , 12:41 AM ), 0.009259
( CO-1614-LAX-IAH , 12:30 AM ), 0.009259
( UA-397-JFK-SFO , 11:5 8AM ), 0.000421
( UA-397-JFK-SFO , 11:58 AM ), 0.008838
( UA-397-JFK-SFO , 11:55 AM ), 0.009259
( UA-397-JFK-SFO , 08:29 AM ), 0.009259
( UA-397-JFK-SFO , 08:00 AM ), 0.009259
( UA-3373-IAD-PHL , 09:13 AM ), 0.009680
( UA-3373-IAD-PHL , 09:24 AM ), 0.009680
( UA-3373-IAD-PHL , 08:26 AM ), 0.009680
( UA-3373-IAD-PHL , 08:29 AM ), 0.009680
( UA-1500-IAH-GUA , 11:56 AM ), 0.007155
( UA-1500-IAH-GUA , 11:45 AM ), 0.007155
( UA-1500-IAH-GUA , 09:16 AM ), 0.007155
( UA-1500-IAH-GUA , 08:55 AM ), 0.007155
( AA-4330-CVG-ORD , 03:33 PM ), 0.009680
( AA-4330-CVG-ORD , 04:00 PM ), 0.009259
( AA-4330-CVG-ORD , 04:00P M ), 0.000421
( AA-4330-CVG-ORD , 03:36 PM ), 0.009680
( AA-4330-CVG-ORD , 03:35 PM ), 0.009259
( AA-4330-CVG-ORD , empty ), 0.000421
( AA-400-DFW-JFK , 03:04 PM ), 0.009680
( AA-400-DFW-JFK , 0:304 PM ), 0.000421
( AA-400-DFW-JFK , 02:59 PM ), 0.010101
( AA-400-DFW-JFK , 11:01 AM ), 0.010101
( AA-400-DFW-JFK , 10:40 AM ), 0.010101
( CO-47-IAH-LAX , 09:52 PM ), 0.008838
( CO-47-IAH-LAX , 08:56 PM ), 0.008838
( CO-47-IAH-LAX , 08:25 PM ), 0.008838
( CO-47-IAH-LAX , 07:10 PM ), 0.008838
( CO-52-IAH-LAX , 09:14 AM ), 0.008418
( CO-52-IAH-LAX , 09:p21 AM ), 0.000421
( CO-52-IAH-LAX , 09:21 AM ), 0.007997
( CO-52-IAH-LAX , 07:29 AM ), 0.007997
( CO-52-IAH-LAX , empty ), 0.000421
( CO-52-IAH-LAX , 07:35 AM ), 0.008418
( AA-1544-SAN-ORD , 04:56 PM ), 0.009259
( AA-1544-SAN-ORD , 05:25 PM ), 0.008838
( AA-1544-SAN-ORD , empty ), 0.000421
( AA-1544-SAN-ORD , 11:40 AM ), 0.009259
( AA-1544-SAN-ORD , 11:25 AM ), 0.009259
( CO-62-IAH-EWR , 07:10 PM ), 0.008838
( CO-62-IAH-EWR , 07:03 PM ), 0.008838
( CO-62-IAH-EWR , 02:48 PM ), 0.008838
( CO-62-IAH-EWR , 02:30 PM ), 0.008418
( CO-62-IAH-EWR , 02:30P M ), 0.000421
( CO-63-EWR-IAH , 08:03 PM ), 0.008838
( CO-63-EWR-IAH , 08:22 PM ), 0.008838
( CO-63-EWR-IAH , 05:22 PM ), 0.008838
( CO-63-EWR-IAH , 05:25 PM ), 0.008838
( AA-85-JFK-SFO , 06:43 PM ), 0.010522
( AA-85-JFK-SFO , empty ), 0.000842
( AA-85-JFK-SFO , 06:30 PM ), 0.010522
( AA-85-JFK-SFO , 03:36 PM ), 0.010943
( AA-85-JFK-SFO , 03:05 PM ), 0.010943
( UA-2515-DFW-CLT , 1:47 AM ), 0.000421
( UA-2515-DFW-CLT , 10:47 AM ), 0.007997
( UA-2515-DFW-CLT , 10:7 AM ), 0.000421
( UA-2515-DFW-CLT , 10:31 AM ), 0.008838
( UA-2515-DFW-CLT , 07:05 AM ), 0.017677
( AA-222-LAX-BOS , 03:14 PM ), 0.009259
( AA-222-LAX-BOS , 30:14 PM ), 0.000421
( AA-222-LAX-BOS , 03:1k4 PM ), 0.000421
( AA-222-LAX-BOS , 03:30 PM ), 0.009680
( AA-222-LAX-BOS , empty ), 0.000842
( AA-222-LAX-BOS , 07:31 AM ), 0.009680
( AA-222-LAX-BOS , 07:10 AM ), 0.010101
( AA-2525-DFW-MIA , 11:06 AM ), 0.010943
( AA-2525-DFW-MIA , 11:10 AM ), 0.010943
( AA-2525-DFW-MIA , 07:39 AM ), 0.010101
( AA-2525-DFW-MIA , 07:39 MA ), 0.000421
( AA-2525-DFW-MIA , 073:9 AM ), 0.000421
( AA-2525-DFW-MIA , 07:25 AM ), 0.010943
( AA-3063-SLC-LAX , 09:20 PM ), 0.019360
( AA-3063-SLC-LAX , empty ), 0.000842
( AA-3063-SLC-LAX , 08:39 PM ), 0.010101
( AA-3063-SLC-LAX , 08:20 PM ), 0.009680
( AA-3063-SLC-LAX , 08e:20 PM ), 0.000421
( CO-1090-BOS-IAH , 01:19 PM ), 0.008418
( CO-1090-BOS-IAH , empty ), 0.000421
