没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_1.75/dirty_hospitals_mix_1.75.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_1.75/dirty_hospitals_mix_1.75.csv
( southeast alabamamedical center , 3347938701 ), 0.001000
( shelby bpatist medical center , birmingham ), 0.001000
( shelby bpatist medical center , al ), 0.001000
( cullman regionalmedical center , 2567372000 ), 0.001000
( cullman regionalmedical center , 35058 ), 0.001000
( cullman regionalmedical center , 10035 ), 0.001000
( cullman regionalmedical center , 1912 alabama highway 157 ), 0.001000
( cullman regionalmedical center , government - hospital district or authority ), 0.001000
( cullman regionalmedical center , cullman ), 0.001000
( cullman regionalmedical center , al ), 0.001000
( hartselle medical center , 2567736511 ), 0.014000
( hartselle medical center , 35640 ), 0.013000
( hartselle medical center , empty ), 0.002000
( hartselle medical center , 10009 ), 0.014000
( hartselle medical center , 201 pine street northwest ), 0.014000
( hartselle medical center , proprietary ), 0.013000
( hartselle medical center , hartselle ), 0.014000
( hartselle medical center , al ), 0.014000
( chilton medical center , 2057552500 ), 0.024000
( chilton medical center , 205u7552500 ), 0.001000
( chilton medical center , 35045 ), 0.024000
( chilton medical center , 3545 ), 0.001000
( chilton medical center , 10043 ), 0.025000
( chilton medical center , 1010 lay dam road ), 0.023000
( chilton medical center , empty ), 0.003000
( chilton medical center , 1010 lay dam roda ), 0.001000
( chilton medical center , voluntary non-profit - private ), 0.023000
( chilton medical center , clanton ), 0.024000
( chilton medical center , lanton ), 0.001000
( chilton medical center , al ), 0.025000
( dale medical center , 3347742601 ), 0.025000
( dale medical center , 36360 ), 0.023000
( dale medical center , empty ), 0.003000
( dale medical center , 6360 ), 0.001000
( dale medical center , 10021 ), 0.025000
( dale medical center , 126 hospital ave ), 0.024000
( dale medical center , government - hospital district or authority ), 0.025000
( dale medical center , ozark ), 0.024000
( dale medical center , al ), 0.025000
( riverview regional medical center , i2565435200 ), 0.001000
( riverview regional medical center , 2565435200 ), 0.027000
( riverview regional medical center , 35901 ), 0.028000
( riverview regional medical center , 10046 ), 0.028000
( riverview regional medical center , 600 south third street ), 0.025000
( riverview regional medical center , 600 sotuh third street ), 0.001000
( riverview regional medical center , empty ), 0.003000
( riverview regional medical center , proprietary ), 0.027000
( riverview regional medical center , gadsden ), 0.028000
( riverview regional medical center , atl ), 0.001000
( riverview regional medical center , al ), 0.027000
( crenshaw community hospital , 3343353374 ), 0.020000
( crenshaw community hospital , 3343k353374 ), 0.001000
( crenshaw community hospital , 36049 ), 0.021000
( crenshaw community hospital , 10008 ), 0.021000
( crenshaw community hospital , 101 hospital circle ), 0.020000
( crenshaw community hospital , 101 hopital circle ), 0.001000
( crenshaw community hospital , government - federal ), 0.020000
( crenshaw community hospital , empty ), 0.002000
( crenshaw community hospital , luverne ), 0.020000
( crenshaw community hospital , luveren ), 0.001000
( crenshaw community hospital , al ), 0.019000
( crenshaw community hospital , l ), 0.001000
( souhteast alabama medical center , 3347938701 ), 0.001000
( souhteast alabama medical center , 36302 ), 0.001000
( souhteast alabama medical center , 10001 ), 0.001000
( souhteast alabama medical center , 1108 ross clark circle ), 0.001000
( souhteast alabama medical center , government - hospital district or authority ), 0.001000
( souhteast alabama medical center , dothan ), 0.001000
( souhteast alabama medical center , al ), 0.001000
( yukon kuskokwim delta reg hospital , 9075436300 ), 0.002000
( yukon kuskokwim delta reg hospital , 99559 ), 0.002000
( yukon kuskokwim delta reg hospital , 20018 ), 0.002000
( yukon kuskokwim delta reg hospital , po box 287 ), 0.001000
( yukon kuskokwim delta reg hospital , o box 287 ), 0.001000
( yukon kuskokwim delta reg hospital , government - federal ), 0.002000
( yukon kuskokwim delta reg hospital , bethel ), 0.002000
( yukon kuskokwim delta reg hospital , ak ), 0.001000
( yukon kuskokwim delta reg hospital , k ), 0.001000
( east alabamam edical center and snf , 3347493411 ), 0.001000
( east alabamam edical center and snf , 36801 ), 0.001000
( east alabamam edical center and snf , 10029 ), 0.001000
( east alabamam edical center and snf , 2000 pepperell parkway ), 0.001000
( east alabamam edical center and snf , government - hospital district or authority ), 0.001000
( east alabamam edical center and snf , opelika ), 0.001000
( east alabamam edical center and snf , al ), 0.001000
( shelby baptist medical center , 2056208100 ), 0.023000
( shelby baptist medical center , 35007 ), 0.022000
( shelby baptist medical center , empty ), 0.001000
( shelby baptist medical center , 10016 ), 0.023000
( shelby baptist medical center , 1000 first street north ), 0.023000
( shelby baptist medical center , voluntary non-profit - church ), 0.023000
( shelby baptist medical center , alaaster ), 0.001000
( shelby baptist medical center , alabaster ), 0.021000
( shelby baptist medical center , birmingham ), 0.001000
( shelby baptist medical center , la ), 0.001000
( shelby baptist medical center , al ), 0.022000
( wedowee hospital , 2563572111 ), 0.023000
( wedowee hospital , empty ), 0.001000
( wedowee hospital , 36278 ), 0.023000
( wedowee hospital , 6278 ), 0.001000
( wedowee hospital , 10032 ), 0.024000
( wedowee hospital , 209 north main street ), 0.023000
( wedowee hospital , 209 north main svtreet ), 0.001000
( wedowee hospital , government - local ), 0.024000
( wedowee hospital , wedowee ), 0.024000
( wedowee hospital , al ), 0.024000
( cherokee medical center , 2569275531 ), 0.025000
( cherokee medical center , 35960 ), 0.025000
( cherokee medical center , 10022 ), 0.025000
( cherokee medical center , 400 northwood dr ), 0.025000
( cherokee medical center , voluntary non-profit - private ), 0.024000
( cherokee medical center , voluntary non-profit - priate ), 0.001000
( cherokee medical center , centre ), 0.024000
( cherokee medical center , empty ), 0.002000
( cherokee medical center , al ), 0.022000
( cherokee medical center , la ), 0.002000
( ommunity hospital inc , 3342836541 ), 0.001000
( ommunity hospital inc , 36078 ), 0.001000
( ommunity hospital inc , 10034 ), 0.001000
( ommunity hospital inc , 805 friendship road ), 0.001000
( ommunity hospital inc , voluntary non-profit - private ), 0.001000
( ommunity hospital inc , tallassee ), 0.001000
( ommunity hospital inc , al ), 0.001000
( univ of south alabama medical center , 2514717110 ), 0.012000
( univ of south alabama medical center , empty ), 0.004000
( univ of south alabama medical center , 36617 ), 0.013000
( univ of south alabama medical center , 10087 ), 0.013000
( univ of south alabama medical center , 2451 fillingim street ), 0.012000
( univ of south alabama medical center , 2451 fillingimstreet ), 0.001000
( univ of south alabama medical center , government - state ), 0.013000
( univ of south alabama medical center , mobile ), 0.011000
( univ of south alabama medical center , al ), 0.012000
( nortwhest medical center , 2054877736 ), 0.001000
( nortwhest medical center , 35594 ), 0.001000
( nortwhest medical center , 10086 ), 0.001000
( nortwhest medical center , 1530 u s highway 43 ), 0.001000
( nortwhest medical center , proprietary ), 0.001000
( nortwhest medical center , winfield ), 0.001000
( nortwhest medical center , al ), 0.001000
( callahan eye foundation hospital , 2053258100 ), 0.024000
( callahan eye foundation hospital , 2563864556 ), 0.008000
( callahan eye foundation hospital , empty ), 0.009000
( callahan eye foundation hospital , 2567688400 ), 0.007000
( callahan eye foundation hospital , 3343353374 ), 0.003000
( callahan eye foundation hospital , 2567736511 ), 0.010000
( callahan eye foundation hospital , 2565718000 ), 0.019000
( callahan eye foundation hospital , 3346366221 ), 0.008000
( callahan eye foundation hospital , 35233 ), 0.016000
( callahan eye foundation hospital , 35660 ), 0.008000
( callahan eye foundation hospital , 35631 ), 0.008000
( callahan eye foundation hospital , 36049 ), 0.003000
( callahan eye foundation hospital , 35640 ), 0.010000
( callahan eye foundation hospital , 35976 ), 0.018000
( callahan eye foundation hospital , j35976 ), 0.001000
( callahan eye foundation hospital , 36784 ), 0.007000
( callahan eye foundation hospital , 35j233 ), 0.001000
( callahan eye foundation hospital , a35233 ), 0.001000
( callahan eye foundation hospital , 35x233 ), 0.001000
( callahan eye foundation hospital , 35233*** ), 0.001000
( callahan eye foundation hospital , 3523o3 ), 0.001000
( callahan eye foundation hospital , 5233 ), 0.001000
( callahan eye foundation hospital , 10018 ), 0.024000
( callahan eye foundation hospital , 10019 ), 0.008000
( callahan eye foundation hospital , 10006 ), 0.008000
( callahan eye foundation hospital , 10008 ), 0.003000
( callahan eye foundation hospital , 10009 ), 0.010000
( callahan eye foundation hospital , 10010 ), 0.019000
( callahan eye foundation hospital , 10015 ), 0.008000
( callahan eye foundation hospital , 1720 university blvd ), 0.023000
( callahan eye foundation hospital , 1300 south montgomery avenue ), 0.008000
( callahan eye foundation hospital , 205 marengo street ), 0.008000
( callahan eye foundation hospital , 101 hospital circle ), 0.003000
( callahan eye foundation hospital , 201 pine street northwest ), 0.010000
( callahan eye foundation hospital , 8000 alabama highway 69 ), 0.018000
( callahan eye foundation hospital , 33700 highway 43 ), 0.007000
( callahan eye foundation hospital , voluntary non-profit - private ), 0.016000
( callahan eye foundation hospital , voluntary non-pofit - private ), 0.001000
( callahan eye foundation hospital , voluntary nno-profit - private ), 0.001000
( callahan eye foundation hospital , voluntary non-profit  -private ), 0.001000
( callahan eye foundation hospital , voluntary non-porfit - private ), 0.001000
( callahan eye foundation hospital , government - hospital district or authority ), 0.027000
( callahan eye foundation hospital , voluntary non-profit - other ), 0.007000
( callahan eye foundation hospital , government - federal ), 0.011000
( callahan eye foundation hospital , proprietary ), 0.009000
( callahan eye foundation hospital , propreitary ), 0.001000
( callahan eye foundation hospital , voluntaryn on-profit - private ), 0.001000
( callahan eye foundation hospital , voluntary non-profit - primvate ), 0.001000
( callahan eye foundation hospital , voluntayr non-profit - private ), 0.001000
( callahan eye foundation hospital , voluntary non-rofit - private ), 0.001000
( callahan eye foundation hospital , birmingham ), 0.018000
( callahan eye foundation hospital , birimngham ), 0.002000
( callahan eye foundation hospital , birmignham ), 0.001000
( callahan eye foundation hospital , birminghham ), 0.001000
( callahan eye foundation hospital , birmingmham ), 0.001000
( callahan eye foundation hospital , brmingham ), 0.001000
( callahan eye foundation hospital , sheffield ), 0.008000
( callahan eye foundation hospital , florence ), 0.008000
( callahan eye foundation hospital , luverne ), 0.003000
( callahan eye foundation hospital , hartselle ), 0.008000
( callahan eye foundation hospital , hartselle*** ), 0.001000
( callahan eye foundation hospital , guntersville ), 0.019000
( callahan eye foundation hospital , thomasville ), 0.008000
( callahan eye foundation hospital , al ), 0.070000
( callahan eye foundation hospital , la ), 0.004000
( callahan eye foundation hospital , fal ), 0.001000
( callahan eye foundation hospital , l ), 0.004000
( callahan eye foundation hospital , dal ), 0.001000
( st vincents blount , 2052743000 ), 0.020000
( st vincents blount , 35121 ), 0.019000
( st vincents blount , 5121 ), 0.001000
( st vincents blount , 10050 ), 0.020000
( st vincents blount , 150 gilbreath drive ), 0.019000
( st vincents blount , empty ), 0.002000
( st vincents blount , voluntary non-profit - private ), 0.020000
( st vincents blount , oneonta ), 0.018000
( st vincents blount , oeonta ), 0.001000
( st vincents blount , al ), 0.020000
( southeast alabama medical ceynter , 3347938701 ), 0.001000
( southeast alabama medical ceynter , 36302 ), 0.001000
( southeast alabama medical ceynter , 10001 ), 0.001000
( southeast alabama medical ceynter , 1108 ross clatrk circle ), 0.001000
( southeast alabama medical ceynter , government - hospital district or authority ), 0.001000
( southeast alabama medical ceynter , dothan ), 0.001000
( southeast alabama medical ceynter , al ), 0.001000
( st vincents hospital , 2059397000 ), 0.004000
( st vincents hospital , 35205 ), 0.004000
( st vincents hospital , 10056 ), 0.004000
( st vincents hospital , 810 st vincents drive ), 0.004000
( st vincents hospital , voluntary non-profit - other ), 0.004000
( st vincents hospital , birmingham ), 0.004000
( st vincents hospital , al ), 0.004000
( dekalb regional medical center , 2568453150 ), 0.024000
( dekalb regional medical center , 35968 ), 0.023000
( dekalb regional medical center , empty ), 0.003000
( dekalb regional medical center , 10012 ), 0.024000
( dekalb regional medical center , 200 med center drive ), 0.023000
( dekalb regional medical center , 200 med center driev ), 0.001000
( dekalb regional medical center , voluntary non-profit - church ), 0.024000
( dekalb regional medical center , fort payne ), 0.022000
( dekalb regional medical center , frot payne ), 0.001000
( dekalb regional medical center , al ), 0.022000
( dekalb regional medical center , la ), 0.001000
( coosa valley medical center , 2562495000 ), 0.017000
( coosa valley medical center , empty ), 0.004000
( coosa valley medical center , 35150 ), 0.017000
( coosa valley medical center , 5150 ), 0.001000
( coosa valley medical center , 10164 ), 0.018000
( coosa valley medical center , 315 w hickory st ), 0.017000
( coosa valley medical center , voluntary non-profit - other ), 0.018000
( coosa valley medical center , sylacauga ), 0.016000
( coosa valley medical center , al ), 0.017000
( coosa valley medical center , la ), 0.001000
( southeast alyabama medical center , 3347938701 ), 0.001000
( southeast alyabama medical center , 36302 ), 0.001000
( southeast alyabama medical center , 10001 ), 0.001000
( southeast alyabama medical center , empty ), 0.001000
( southeast alyabama medical center , government - hospital district or authority ), 0.001000
( southeast alyabama medical center , dothan ), 0.001000
( southeast alyabama medical center , al ), 0.001000
( alaska regional hospital , 9072761131 ), 0.015000
( alaska regional hospital , h9072761131 ), 0.001000
( alaska regional hospital , empty ), 0.002000
( alaska regional hospital , 99508 ), 0.017000
( alaska regional hospital , 20017 ), 0.017000
( alaska regional hospital , 2801 debarr road ), 0.016000
( alaska regional hospital , 2801 debar road ), 0.001000
( alaska regional hospital , proprietary ), 0.016000
( alaska regional hospital , anchorage ), 0.017000
( alaska regional hospital , ak ), 0.017000
( east alabama medical center and snf , 3347493411 ), 0.023000
( east alabama medical center and snf , 334493411 ), 0.001000
( east alabama medical center and snf , 36801 ), 0.022000
( east alabama medical center and snf , 36810 ), 0.001000
( east alabama medical center and snf , empty ), 0.002000
( east alabama medical center and snf , 10029 ), 0.024000
( east alabama medical center and snf , 2000 pepperell parkway ), 0.024000
( east alabama medical center and snf , government - hospital district or authority ), 0.024000
( east alabama medical center and snf , opelika ), 0.024000
( east alabama medical center and snf , al ), 0.023000
( medical center enterprise , 3343470584 ), 0.023000
( medical center enterprise , empty ), 0.004000
( medical center enterprise , 36330 ), 0.025000
( medical center enterprise , 10049 ), 0.025000
( medical center enterprise , 400 n edwards street ), 0.024000
( medical center enterprise , 400 n edward street ), 0.001000
( medical center enterprise , proprietary ), 0.024000
( medical center enterprise , proprieary ), 0.001000
( medical center enterprise , enterprise ), 0.024000
( medical center enterprise , al ), 0.023000
( medical center enterprise , aal ), 0.001000
( southeast alabama medical center , 3347938701 ), 0.015000
( southeast alabama medical center , 36302 ), 0.015000
( southeast alabama medical center , 10001 ), 0.015000
( southeast alabama medical center , 1108 ross clark circle ), 0.015000
( southeast alabama medical center , government - hospital district or authority ), 0.015000
( southeast alabama medical center , birmingham ), 0.001000
( southeast alabama medical center , dothan ), 0.011000
( southeast alabama medical center , empty ), 0.002000
( southeast alabama medical center , othan ), 0.001000
( southeast alabama medical center , al ), 0.014000
( southeast alabama medical center , la ), 0.001000
( university of alabama hospital , 2059344011 ), 0.024000
( university of alabama hospital , empty ), 0.002000
( university of alabama hospital , 35233 ), 0.025000
( university of alabama hospital , 10033 ), 0.025000
( university of alabama hospital , 619 south 19th street ), 0.024000
( university of alabama hospital , government - state ), 0.024000
( university of alabama hospital , government - sitate ), 0.001000
( university of alabama hospital , birmingham ), 0.025000
( university of alabama hospital , al ), 0.025000
( elba general hospital , 3348972257 ), 0.025000
( elba general hospital , 36323 ), 0.025000
( elba general hospital , 10027 ), 0.025000
( elba general hospital , 987 drayton street ), 0.024000
( elba general hospital , 987 draytpon street ), 0.001000
( elba general hospital , voluntary non-profit - other ), 0.024000
( elba general hospital , empty ), 0.002000
( elba general hospital , elba ), 0.024000
( elba general hospital , eldba ), 0.001000
( elba general hospital , al ), 0.024000
( southwest alabama medical center , 3346366221 ), 0.017000
( southwest alabama medical center , 36784 ), 0.017000
( southwest alabama medical center , 10015 ), 0.017000
( southwest alabama medical center , 33700 highway 43 ), 0.017000
( southwest alabama medical center , government - federal ), 0.017000
( southwest alabama medical center , thomasvialle ), 0.001000
( southwest alabama medical center , thomasville ), 0.016000
( southwest alabama medical center , al ), 0.017000
( cullman regional medical center , 2567372000 ), 0.023000
( cullman regional medical center , 256732000 ), 0.001000
( cullman regional medical center , 35058 ), 0.024000
( cullman regional medical center , 10035 ), 0.024000
( cullman regional medical center , 1912 alabama highway 157 ), 0.023000
( cullman regional medical center , 1912 alabama hihgway 157 ), 0.001000
( cullman regional medical center , overnment - hospital district or authority ), 0.001000
( cullman regional medical center , government - hospital district or authority ), 0.022000
( cullman regional medical center , government - hospital distric tor authority ), 0.001000
( cullman regional medical center , cullman ), 0.023000
( cullman regional medical center , culnlman ), 0.001000
( cullman regional medical center , al ), 0.022000
( cullman regional medical center , empty ), 0.002000
( maroin regional medical center , 2059216200 ), 0.001000
( maroin regional medical center , 35570 ), 0.001000
( maroin regional medical center , 10044 ), 0.001000
( maroin regional medical center , 1256 military street south ), 0.001000
( maroin regional medical center , voluntary non-profit - private ), 0.001000
( maroin regional medical center , hamilton ), 0.001000
( maroin regional medical center , al ), 0.001000
( eliza coffee memorial hospital , 2567688400 ), 0.016000
( eliza coffee memorial hospital , empty ), 0.002000
( eliza coffee memorial hospital , 35631 ), 0.017000
( eliza coffee memorial hospital , 10006 ), 0.017000
( eliza coffee memorial hospital , 205 marengo street ), 0.015000
( eliza coffee memorial hospital , 205 qmarengo street ), 0.001000
( eliza coffee memorial hospital , voluntary non-profit - other ), 0.016000
( eliza coffee memorial hospital , volutary non-profit - other ), 0.001000
( eliza coffee memorial hospital , florence ), 0.016000
( eliza coffee memorial hospital , flornce ), 0.001000
( eliza coffee memorial hospital , al ), 0.017000
( mizell memorial hospital , 3344933541 ), 0.024000
( mizell memorial hospital , 35233 ), 0.004000
( mizell memorial hospital , 36467 ), 0.019000
( mizell memorial hospital , empty ), 0.003000
( mizell memorial hospital , 10007 ), 0.024000
