1674.sched_arr_time,01:1s7 PM,01:17 PM
1775.sched_dep_time,0905 AM,09:05 AM
1121.act_dep_time,05:80 PM,05:08 PM
281.sched_arr_time,02:00P M,02:00 PM
236.act_arr_time,10:h16 AM,10:16 AM
1700.sched_dep_time,4:55 PM,04:55 PM
117.act_dep_time,07:2 AM,07:22 AM
393.act_dep_time,08:2 PM,08:23 PM
1606.sched_dep_time,090:5 AM,09:05 AM
1096.sched_arr_time,011:7 PM,01:17 PM
1388.sched_dep_time,06:5d9 AM,06:59 AM
117.sched_dep_time,6:59 AM,06:59 AM
794.sched_dep_time,06:59 M,06:59 AM
404.act_arr_time,10:04AM,10:04 AM
263.sched_arr_time,02:45P M,02:45 PM
220.act_dep_time,d07:27 AM,07:27 AM
1608.act_arr_time,x01:15 PM,01:15 PM
2133.sched_dep_time,0e7:55 AM,07:55 AM
2082.act_arr_time,03:30s PM,03:30 PM
1823.act_dep_time,7:22 AM,07:22 AM
106.act_dep_time,8:23 PM,08:23 PM
601.sched_arr_time,11:50 M,11:50 PM
404.act_dep_time,07:22A M,07:22 AM
171.act_arr_time,0:40 PM,01:40 PM
306.act_arr_time,10i:04 AM,10:04 AM
639.sched_arr_time,11:19 M,11:19 AM
857.sched_arr_time,2:21 AM,12:21 AM
955.sched_dep_time,07:1 5AM,07:15 AM
58.sched_arr_time,02:50 MP,02:50 PM
632.act_dep_time,06:o54 AM,06:54 AM
775.sched_dep_time,06:59 AwM,06:59 AM
1374.act_dep_time,05:08 MP,05:08 PM
1719.sched_arr_time,0:35 PM,02:35 PM
1290.act_arr_time,10:04AM,10:04 AM
2220.act_dep_time,07b:22 AM,07:22 AM
1597.sched_arr_time,01:1v6 PM,01:16 PM
734.act_arr_time,09:3 AM,09:43 AM
81.act_arr_time,1:56 AM,11:56 AM
1700.act_dep_time,05:80 PM,05:08 PM
1239.sched_arr_time,01:1p6 PM,01:16 PM
1909.sched_dep_time,0k4:55 PM,04:55 PM
2191.sched_arr_time,06:15 PiM,06:15 PM
463.sched_arr_time,01:17 xPM,01:17 PM
1924.act_dep_time,07:22y AM,07:22 AM
1621.act_dep_time,07:22 AjM,07:22 AM
1924.act_arr_time,10:04 MA,10:04 AM
1907.sched_arr_time,07:03 AM,07:30 AM
1409.sched_dep_time,03:0 PM,03:05 PM
858.sched_dep_time,01:55 PdM,01:55 PM
1388.act_dep_time,07:22 AmM,07:22 AM
1271.act_dep_time,02:1g0 PM,02:10 PM
1116.sched_dep_time,07:15PM,07:15 PM
2101.act_arr_time,07:5 PM,07:55 PM
87.act_dep_time,30:11 AM,03:11 AM
1420.act_dep_time,06:10AM,06:10 AM
1809.act_arr_time,07:55PM,07:55 PM
2015.act_arr_time,10:0 4AM,10:04 AM
201.sched_dep_time,04:5 PM,04:55 PM
619.sched_arr_time,01:39 ePM,01:39 PM
379.sched_arr_time,4:00 PM,04:00 PM
603.act_arr_time,1:04 AM,10:04 AM
2166.act_dep_time,11:25 rPM,11:25 PM
1613.act_dep_time,05:08u PM,05:08 PM
794.act_dep_time,7:22 AM,07:22 AM
1439.sched_arr_time,01:16PM,01:16 PM
363.sched_arr_time,011:7 PM,01:17 PM
244.act_arr_time,5:38 PM,05:38 PM
1774.sched_arr_time,0c1:16 PM,01:16 PM
1441.act_dep_time,08:l25 PM,08:25 PM
2015.sched_dep_time,06:59 MA,06:59 AM
215.act_dep_time,07:22h AM,07:22 AM
1243.act_arr_time,n07:39 PM,07:39 PM
1040.sched_dep_time,0:59 AM,06:59 AM
2152.sched_arr_time,01:17P M,01:17 PM
1393.act_dep_time,11:08 M,11:08 PM
694.act_dep_time,07:22 M,07:22 AM
502.act_arr_time,100:4 AM,10:04 AM
183.sched_arr_time,01:39 M,01:39 PM
746.sched_arr_time,d01:17 PM,01:17 PM
502.sched_dep_time,065:9 AM,06:59 AM
1108.sched_dep_time,05:25 sPM,05:25 PM
115.act_dep_time,0h9:00 PM,09:00 PM
118.sched_arr_time,11c:50 AM,11:50 AM
1135.act_dep_time,y07:22 AM,07:22 AM
604.act_arr_time,11:44 AM***,11:44 AM
125.act_dep_time,0132 PM,01:32 PM
2093.sched_dep_time,071:5 AM,07:15 AM
1315.sched_dep_time,11:3 AM,11:35 AM
2200.act_dep_time,06:5 PM,06:55 PM
2294.act_arr_time,07:55 MP,07:55 PM
2308.sched_dep_time,08y:20 PM,08:20 PM
1817.sched_arr_time,02:45 MP,02:45 PM
133.act_dep_time,07:r22 AM,07:22 AM
1637.act_arr_time,0740 AM,07:40 AM
99.sched_arr_time,12:1t8 PM,12:18 PM
334.sched_arr_time,07:05 MP,07:05 PM
1996.act_arr_time,12:2 AM,12:21 AM
1819.sched_arr_time,50:50 AM,05:50 AM
931.act_arr_time,8:53 PM,08:53 PM
1750.sched_arr_time,10:40 PM,01:40 PM
240.sched_dep_time,04:00 jPM,04:00 PM
2181.sched_arr_time,01:l17 PM,01:17 PM
1817.act_arr_time,02:5 PM,02:50 PM
897.sched_dep_time,0835 AM,08:35 AM
290.sched_arr_time,2:21 AM,12:21 AM
1809.act_dep_time,05:08 MP,05:08 PM
306.sched_dep_time,06:5k9 AM,06:59 AM
2332.act_dep_time,04:29 PaM,04:29 PM
2032.act_dep_time,12:10P M,12:10 PM
1554.sched_dep_time,06:59 AfM,06:59 AM
2171.sched_arr_time,01:61 PM,01:16 PM
765.act_arr_time,07:5 PM,07:55 PM
412.act_arr_time,08:02AM,08:02 AM
231.act_dep_time,07a:22 AM,07:22 AM
2004.act_arr_time,09:53 MP,09:53 PM
1121.sched_dep_time,04:5 PM,04:55 PM
238.act_arr_time,0806 AM,08:06 AM
906.act_dep_time,10:f54 AM,10:54 AM
896.act_dep_time,1:19 PM,01:19 PM
2066.sched_arr_time,01:16 qPM,01:16 PM
1086.sched_arr_time,01:16 iPM,01:16 PM
1421.sched_arr_time,1z0:45 AM,10:45 AM
306.act_dep_time,07:22A M,07:22 AM
2360.act_arr_time,10:w04 AM,10:04 AM
1095.sched_arr_time,3:50 PM,03:50 PM
1783.sched_arr_time,03:5t0 PM,03:50 PM
2115.act_arr_time,10:0s4 AM,10:04 AM
1186.sched_arr_time,02:4q5 PM,02:45 PM
876.act_dep_time,07:m22 AM,07:22 AM
83.act_arr_time,10:30 PM,01:30 PM
2268.sched_arr_time,01:1 7PM,01:17 PM
837.sched_arr_time,01:1g7 PM,01:17 PM
833.act_arr_time,07o:10 PM,07:10 PM
4.act_dep_time,06:54 M,06:54 AM
2294.act_dep_time,5:08 PM,05:08 PM
1966.sched_arr_time,01:1r6 PM,01:16 PM
1110.act_dep_time,1:05 AM,11:05 AM
1854.act_dep_time,06:57 gAM,06:57 AM
2224.sched_dep_time,02:5 PM,02:53 PM
844.sched_arr_time,01:39j PM,01:39 PM
1607.act_dep_time,12:3 PM,12:13 PM
1174.sched_dep_time,08:41 AxM,08:41 AM
1874.sched_arr_time,0:116 PM,01:16 PM
502.act_dep_time,70:22 AM,07:22 AM
1259.sched_dep_time,02:z30 PM,02:30 PM
1809.sched_dep_time,04:55v PM,04:55 PM
2220.act_arr_time,0:04 AM,10:04 AM
2220.sched_dep_time,6:59 AM,06:59 AM
1542.sched_dep_time,04:1 6PM,04:16 PM
176.sched_arr_time,011:7 PM,01:17 PM
1621.sched_dep_time,06:59 AbM,06:59 AM
655.sched_arr_time,01:17P M,01:17 PM
514.act_arr_time,07:10 MP,07:10 PM
204.act_dep_time,8:23 PM,08:23 PM
794.act_arr_time,01:04 AM,10:04 AM
1533.sched_dep_time,12:0 0PM,12:00 PM
18.act_arr_time,11c:06 AM,11:06 AM
1972.act_arr_time,7:10 PM,07:10 PM
1846.sched_dep_time,073:0 AM,07:30 AM
1040.act_dep_time,07:2 AM,07:22 AM
664.act_dep_time,2:13 PM,12:13 PM
215.act_arr_time,10:04AM,10:04 AM
1777.act_dep_time,7:25 AM,07:25 AM
2359.sched_dep_time,0i8:25 PM,08:25 PM
335.act_arr_time,06:m19 AM,06:19 AM
1613.act_arr_time,07:55P M,07:55 PM
808.act_arr_time,06:55 lAM,06:55 AM
1275.sched_dep_time,04:5 PM,04:55 PM
1323.act_dep_time,07:31 AoM,07:31 AM
876.sched_dep_time,0:59 AM,06:59 AM
855.sched_dep_time,063:0 PM,06:30 PM
2101.act_dep_time,0:08 PM,05:08 PM
2001.act_arr_time,07:55 PgM,07:55 PM
1909.act_dep_time,05:0 PM,05:08 PM
862.sched_dep_time,04:55P M,04:55 PM
2206.sched_dep_time,045:5 PM,04:55 PM
916.act_dep_time,05:5x6 AM,05:56 AM
1059.act_dep_time,07:49y AM,07:49 AM
885.sched_dep_time,11:15 MA,11:15 AM
470.sched_arr_time,01:39 MP,01:39 PM
1121.act_arr_time,0755 PM,07:55 PM
2320.act_arr_time,06:1b9 AM,06:19 AM
862.act_dep_time,05:0 PM,05:08 PM
2176.sched_dep_time,104:5 AM,10:45 AM
1707.act_dep_time,09:0 PM,09:00 PM
1513.sched_arr_time,011:7 PM,01:17 PM
1573.sched_dep_time,09g:05 AM,09:05 AM
2303.act_dep_time,70:22 AM,07:22 AM
1106.sched_arr_time,06:5 PM,06:15 PM
1339.sched_arr_time,1:16 PM,01:16 PM
488.sched_dep_time,40:55 PM,04:55 PM
1823.act_arr_time,0:04 AM,10:04 AM
66.act_arr_time,0:19 PM,01:19 PM
2104.act_dep_time,08:2 PM,08:23 PM
1169.act_dep_time,07:3j9 AM,07:39 AM
862.act_arr_time,0:55 PM,07:55 PM
2360.act_dep_time,07:22 MA,07:22 AM
404.sched_dep_time,0659 AM,06:59 AM
1468.act_dep_time,02:55b PM,02:55 PM
1970.act_dep_time,04:2 PM,04:29 PM
1275.act_dep_time,05:08v PM,05:08 PM
1448.sched_arr_time,01:6 PM,01:16 PM
340.sched_dep_time,0:40 AM,06:40 AM
1124.act_arr_time,z09:53 PM,09:53 PM
2275.act_dep_time,0:57 AM,06:57 AM
268.act_dep_time,04:29 PmM,04:29 PM
383.sched_arr_time,03:15 M,03:15 PM
694.act_arr_time,100:4 AM,10:04 AM
2294.sched_dep_time,0:455 PM,04:55 PM
297.act_dep_time,08:2 PM,08:23 PM
1249.sched_arr_time,01:17PM,01:17 PM
1365.sched_dep_time,03:35 MP,03:35 PM
1269.act_arr_time,0316 PM,03:16 PM
1479.act_dep_time,12:1 1PM,12:11 PM
1469.sched_dep_time,1025 AM,10:25 AM
1882.sched_arr_time,01:17 aPM,01:17 PM
1709.act_arr_time,s10:04 AM,10:04 AM
1275.act_arr_time,07:55 PM***,07:55 PM
484.act_arr_time,07:58 M,07:58 PM
1700.act_arr_time,g07:55 PM,07:55 PM
1388.act_arr_time,100:4 AM,10:04 AM
1290.sched_dep_time,06:5 AM,06:59 AM
1819.act_arr_time,0:550 AM,05:50 AM
2063.act_arr_time,05:26 MA,05:26 AM
488.act_arr_time,07:55 tPM,07:55 PM
1058.act_dep_time,0:119 PM,01:19 PM
1539.sched_dep_time,045:5 PM,04:55 PM
1654.sched_arr_time,10c:30 PM,10:30 PM
1135.sched_dep_time,b06:59 AM,06:59 AM
775.act_dep_time,70:22 AM,07:22 AM
326.sched_arr_time,01:39 vPM,01:39 PM
1503.sched_arr_time,01n:16 PM,01:16 PM
1569.sched_arr_time,05:5f5 PM,05:55 PM
94.sched_arr_time,0m7:25 PM,07:25 PM
662.sched_arr_time,1:39 PM,01:39 PM
852.sched_dep_time,12:5 PM,12:57 PM
215.sched_dep_time,06:59 AeM,06:59 AM
2206.act_dep_time,05:08 fPM,05:08 PM
2303.act_arr_time,10c:04 AM,10:04 AM
1374.sched_dep_time,04:55 MP,04:55 PM
1815.act_dep_time,11:01 AM***,11:01 AM
2159.sched_dep_time,08:00 AqM,08:00 AM
2015.act_dep_time,0722 AM,07:22 AM
919.sched_arr_time,01b:16 PM,01:16 PM
1524.act_arr_time,01o:15 PM,01:15 PM
2284.act_arr_time,0:246 PM,02:46 PM
1031.act_arr_time,06:3 PM,06:38 PM
1709.act_dep_time,0s7:22 AM,07:22 AM
2099.sched_arr_time,07:30 MA,07:30 AM
959.act_arr_time,11:0z1 AM,11:01 AM
887.sched_dep_time,0:55 PM,02:55 PM
1001.act_arr_time,2:50 PM,02:50 PM
2091.sched_dep_time,12:z57 PM,12:57 PM
659.sched_arr_time,10:54AM,10:54 AM
814.sched_arr_time,09:2 5AM,09:25 AM
358.act_arr_time,01:40n PM,01:40 PM
1665.act_arr_time,0m9:43 AM,09:43 AM
409.act_dep_time,0:27 AM,07:27 AM
765.sched_dep_time,0:455 PM,04:55 PM
863.sched_dep_time,03:50n PM,03:50 PM
1401.sched_arr_time,04:5 PM,04:05 PM
1883.sched_dep_time,0k6:00 AM,06:00 AM
2187.sched_dep_time,01:0 0PM,01:00 PM
2115.act_dep_time,7:22 AM,07:22 AM
694.sched_dep_time,06:59 AfM,06:59 AM
1458.act_dep_time,12:f41 AM,12:41 AM
