tid,attribute,correct_val
12,sched_arr_time,12:10 PM
12,act_arr_time,11:56 AM
13,index,14
13,src,aa
13,flight,AA-3979-CVG-ORD
13,sched_dep_time,07:30 AM
13,act_dep_time,08:04 AM
13,sched_arr_time,08:00 AM
13,act_arr_time,08:06 AM
14,index,15
14,src,aa
14,flight,AA-1279-DFW-PHX
14,sched_dep_time,01:00 PM
14,act_dep_time,02:04 PM
14,sched_arr_time,02:35 PM
14,act_arr_time,03:30 PM
15,index,16
15,src,aa
15,flight,AA-616-DFW-DTW
15,sched_dep_time,09:05 AM
15,act_dep_time,10:10 AM
15,sched_arr_time,12:35 PM
15,act_arr_time,01:27 PM
16,index,17
16,src,aa
16,flight,AA-4344-ORD-DTW
16,sched_dep_time,11:45 AM
16,act_dep_time,12:13 PM
16,sched_arr_time,02:00 PM
16,act_arr_time,02:10 PM
17,index,18
17,src,aa
17,flight,AA-2525-DFW-MIA
17,sched_dep_time,07:25 AM
17,act_dep_time,07:39 AM
17,sched_arr_time,11:10 AM
17,act_arr_time,11:06 AM
18,index,19
18,src,aa
18,flight,AA-404-MIA-MCO
18,sched_dep_time,06:45 AM
18,act_dep_time,06:57 AM
18,sched_arr_time,07:45 AM
18,act_arr_time,07:40 AM
19,index,20
19,src,aa
19,flight,AA-271-MIA-LAX
19,sched_dep_time,11:35 AM
19,act_dep_time,11:52 AM
19,sched_arr_time,02:25 PM
19,act_arr_time,02:27 PM
20,index,21
20,src,aa
20,flight,AA-2050-ORD-MIA
20,sched_dep_time,10:40 AM
20,act_dep_time,11:05 AM
20,sched_arr_time,02:45 PM
20,act_arr_time,02:46 PM
21,index,22
21,src,aa
21,flight,AA-4330-CVG-ORD
21,sched_dep_time,03:35 PM
21,act_dep_time,03:36 PM
21,sched_arr_time,04:00 PM
21,act_arr_time,03:33 PM
22,index,23
22,src,aa
22,flight,AA-1434-DFW-MCO
22,sched_dep_time,07:15 AM
22,act_dep_time,07:21 AM
22,sched_arr_time,10:35 AM
22,act_arr_time,10:36 AM
23,index,24
23,src,aa
23,flight,AA-4307-ORD-DTW
23,sched_dep_time,06:45 PM
23,act_dep_time,06:55 PM
23,sched_arr_time,09:10 PM
23,act_arr_time,08:53 PM
24,index,25
24,src,aa
24,flight,AA-3-JFK-LAX
24,sched_dep_time,12:00 PM
24,act_dep_time,12:11 PM
24,sched_arr_time,03:15 PM
24,act_arr_time,03:16 PM
25,index,26
25,src,aa
25,flight,AA-3842-MSP-ORD
25,sched_dep_time,06:00 AM
25,act_dep_time,06:56 AM
25,sched_arr_time,07:30 AM
25,act_arr_time,07:51 AM
26,index,27
26,src,aa
26,flight,AA-643-MIA-ORD
26,sched_dep_time,07:10 AM
26,act_dep_time,07:30 AM
26,sched_arr_time,09:35 AM
26,act_arr_time,09:31 AM
27,index,28
27,src,aa
27,flight,AA-1007-MIA-PHX
27,sched_dep_time,04:55 PM
27,act_dep_time,05:08 PM
27,sched_arr_time,08:05 PM
27,act_arr_time,07:55 PM
28,index,29
28,src,aa
28,flight,AA-1221-MCO-ORD
28,sched_dep_time,08:00 PM
28,act_dep_time,08:23 PM
28,sched_arr_time,09:45 PM
28,act_arr_time,09:53 PM
29,index,30
29,src,aa
29,flight,AA-400-DFW-JFK
29,sched_dep_time,10:40 AM
29,act_dep_time,11:01 AM
29,sched_arr_time,02:59 PM
29,act_arr_time,03:04 PM
30,index,31
30,src,aa
30,flight,AA-4198-ORD-CLE
30,sched_dep_time,10:40 AM
30,act_dep_time,10:54 AM
30,sched_arr_time,12:55 PM
30,act_arr_time,12:50 PM
31,index,32
31,src,aa
31,flight,AA-1522-SFO-ORD
31,sched_dep_time,11:55 PM
31,act_dep_time,11:55 PM
31,sched_arr_time,05:50 AM
31,act_arr_time,05:50 AM
32,index,33
32,src,aa
32,flight,AA-3823-LAX-DEN
32,sched_dep_time,09:00 PM
32,act_dep_time,09:00 PM
32,sched_arr_time,12:15 AM
32,act_arr_time,12:15 AM
33,index,34
33,src,aa
33,flight,AA-2312-DFW-DTW
33,sched_dep_time,08:25 PM
33,act_dep_time,08:25 PM
33,sched_arr_time,11:50 PM
33,act_arr_time,11:50 PM
34,index,35
34,src,aa
34,flight,AA-1165-JFK-MIA
34,sched_dep_time,06:59 AM
34,act_dep_time,07:22 AM
34,sched_arr_time,10:34 AM
34,act_arr_time,10:04 AM
35,index,36
35,src,aa
35,flight,AA-431-MIA-SFO
35,sched_dep_time,08:35 AM
35,act_dep_time,08:51 AM
35,sched_arr_time,11:50 AM
35,act_arr_time,11:44 AM
36,index,37
36,src,aa
36,flight,AA-649-ORD-SNA
36,sched_dep_time,01:30 PM
36,act_dep_time,01:30 PM
36,sched_arr_time,03:50 PM
36,act_arr_time,03:50 PM
37,index,38
37,src,aa
37,flight,AA-3063-SLC-LAX
37,sched_dep_time,08:20 PM
37,act_dep_time,08:39 PM
37,sched_arr_time,09:20 PM
37,act_arr_time,09:20 PM
38,index,39
38,src,aa
38,flight,AA-3804-PHL-ORD
38,sched_dep_time,02:35 PM
38,act_dep_time,02:44 PM
38,sched_arr_time,04:05 PM
38,act_arr_time,03:43 PM
39,index,40
39,src,aa
39,flight,AA-1917-JFK-MCO
39,sched_dep_time,02:55 PM
39,act_dep_time,03:27 PM
39,sched_arr_time,05:55 PM
39,act_arr_time,05:43 PM
40,index,41
40,src,aa
40,flight,AA-2268-PHX-ORD
40,sched_dep_time,07:15 AM
40,act_dep_time,07:22 AM
40,sched_arr_time,11:35 AM
40,act_arr_time,11:06 AM
41,index,42
41,src,aa
41,flight,AA-4277-CVG-JFK
41,sched_dep_time,12:10 PM
41,act_dep_time,12:10 PM
41,sched_arr_time,02:15 PM
41,act_arr_time,01:43 PM
42,index,43
42,src,aa
42,flight,AA-789-ORD-DEN
42,sched_dep_time,01:05 PM
42,act_dep_time,01:19 PM
42,sched_arr_time,02:35 PM
42,act_arr_time,03:13 PM
43,index,44
43,src,aa
43,flight,AA-415-BOS-ORD
43,sched_dep_time,08:35 AM
43,act_dep_time,08:56 AM
43,sched_arr_time,10:40 AM
43,act_arr_time,10:16 AM
44,index,45
44,src,aa
44,flight,AA-85-JFK-SFO
44,sched_dep_time,03:05 PM
44,act_dep_time,03:36 PM
44,sched_arr_time,06:30 PM
44,act_arr_time,06:43 PM
45,index,46
45,src,aa
45,flight,AA-1544-SAN-ORD
45,sched_dep_time,11:25 AM
45,act_dep_time,11:40 AM
45,sched_arr_time,05:25 PM
45,act_arr_time,04:56 PM
46,index,47
46,src,aa
46,flight,AA-3786-IAH-ORD
46,sched_dep_time,04:00 PM
46,act_dep_time,04:12 PM
46,sched_arr_time,06:40 PM
46,act_arr_time,06:15 PM
47,index,48
47,src,aa
47,flight,AA-222-LAX-BOS
47,sched_dep_time,07:10 AM
47,act_dep_time,07:31 AM
47,sched_arr_time,03:30 PM
47,act_arr_time,03:14 PM
48,index,49
48,src,aa
48,flight,AA-3809-PHX-LAX
48,sched_dep_time,06:00 AM
48,act_dep_time,06:10 AM
48,sched_arr_time,06:40 AM
48,act_arr_time,06:19 AM
49,index,50
49,src,aa
49,flight,AA-59-JFK-SFO
49,sched_dep_time,07:10 AM
49,act_dep_time,07:39 AM
49,sched_arr_time,10:45 AM
49,act_arr_time,11:12 AM
50,index,51
50,src,helloflight
50,flight,AA-3859-IAH-ORD
50,sched_dep_time,07:10 AM
50,act_dep_time,07:16 AM
50,sched_arr_time,09:40 AM
50,act_arr_time,09:32 AM
51,index,52
51,src,helloflight
51,flight,CO-1586-IAH-MCO
51,sched_dep_time,07:00 PM
51,act_dep_time,07:14 PM
51,sched_arr_time,10:15 PM
51,act_arr_time,10:29 PM
52,index,53
52,src,helloflight
52,flight,AA-518-MIA-JFK
52,sched_dep_time,06:40 AM
52,act_dep_time,06:54 AM
52,sched_arr_time,09:25 AM
52,act_arr_time,09:28 AM
53,index,54
53,src,helloflight
53,flight,UA-397-JFK-SFO
53,sched_dep_time,08:00 AM
53,act_dep_time,08:29 AM
53,sched_arr_time,11:55 AM
53,act_arr_time,11:58 AM
54,index,55
54,src,helloflight
54,flight,UA-3925-IAD-ORF
54,sched_dep_time,08:41 AM
54,act_dep_time,08:42 AM
54,sched_arr_time,09:54 AM
54,act_arr_time,09:43 AM
55,index,56
55,src,helloflight
55,flight,AA-1733-ORD-PHX
55,sched_dep_time,07:45 PM
55,act_dep_time,07:58 PM
55,sched_arr_time,10:30 PM
55,act_arr_time,10:30 PM
56,index,57
56,src,helloflight
56,flight,UA-2830-MCO-CLT
56,sched_dep_time,03:27 PM
56,act_dep_time,03:27 PM
56,sched_arr_time,05:05 PM
56,act_arr_time,05:17 PM
57,index,58
57,src,helloflight
57,flight,CO-58-DEN-IAH
57,sched_dep_time,11:25 AM
57,act_dep_time,11:32 AM
57,sched_arr_time,02:50 PM
57,act_arr_time,03:31 PM
58,index,59
58,src,helloflight
58,flight,AA-1544-SAN-ORD
58,sched_dep_time,11:25 AM
58,act_dep_time,11:40 AM
58,sched_arr_time,05:25 PM
58,act_arr_time,04:56 PM
59,index,60
59,src,helloflight
59,flight,UA-5487-SFO-MRY
59,sched_dep_time,10:39 AM
59,act_dep_time,10:33 AM
59,sched_arr_time,11:19 AM
59,act_arr_time,11:21 AM
60,index,61
60,src,helloflight
60,flight,AA-204-LAX-MCO
60,sched_dep_time,11:25 PM
60,act_dep_time,11:25 PM
60,sched_arr_time,06:55 AM
60,act_arr_time,06:55 AM
61,index,62
61,src,helloflight
61,flight,UA-414-LAX-SFO
61,sched_dep_time,06:00 AM
61,act_dep_time,05:56 AM
61,sched_arr_time,07:23 AM
61,act_arr_time,07:17 AM
62,index,63
62,src,helloflight
62,flight,CO-1614-LAX-IAH
62,sched_dep_time,12:30 AM
62,act_dep_time,12:41 AM
62,sched_arr_time,05:35 AM
62,act_arr_time,05:26 AM
63,index,64
63,src,helloflight
63,flight,UA-2726-FLL-PHL
63,sched_dep_time,04:00 PM
63,act_dep_time,04:00 PM
63,sched_arr_time,06:46 PM
63,act_arr_time,06:28 PM
64,index,65
64,src,helloflight
64,flight,CO-52-IAH-LAX
64,sched_dep_time,07:35 AM
64,act_dep_time,07:29 AM
64,sched_arr_time,09:21 AM
64,act_arr_time,09:14 AM
65,index,66
65,src,helloflight
65,flight,CO-1090-BOS-IAH
65,sched_dep_time,09:45 AM
65,act_dep_time,10:19 AM
65,sched_arr_time,01:16 PM
65,act_arr_time,01:19 PM
66,index,67
66,src,helloflight
66,flight,AA-616-DFW-DTW
66,sched_dep_time,09:05 AM
66,act_dep_time,10:10 AM
66,sched_arr_time,12:35 PM
66,act_arr_time,01:27 PM
67,index,68
67,src,helloflight
67,flight,UA-3515-IAD-MSP
67,sched_dep_time,08:15 AM
67,act_dep_time,08:12 AM
67,sched_arr_time,10:06 AM
67,act_arr_time,09:56 AM
68,index,69
68,src,helloflight
68,flight,AA-3468-CVG-MIA
68,sched_dep_time,07:00 AM
68,act_dep_time,07:25 AM
68,sched_arr_time,09:55 AM
68,act_arr_time,09:45 AM
69,index,70
69,src,helloflight
69,flight,AA-484-DFW-MIA
69,sched_dep_time,04:15 PM
69,act_dep_time,04:29 PM
69,sched_arr_time,07:55 PM
69,act_arr_time,07:39 PM
70,index,71
70,src,helloflight
70,flight,AA-1886-BOS-MIA
70,sched_dep_time,10:45 AM
70,act_dep_time,10:55 AM
70,sched_arr_time,02:20 PM
70,act_arr_time,01:40 PM
71,index,72
71,src,helloflight
71,flight,CO-62-IAH-EWR
71,sched_dep_time,02:30 PM
71,act_dep_time,02:48 PM
71,sched_arr_time,07:03 PM
71,act_arr_time,07:10 PM
72,index,73
72,src,helloflight
72,flight,CO-1561-PHX-IAH
72,sched_dep_time,08:05 AM
72,act_dep_time,08:00 AM
72,sched_arr_time,11:35 AM
72,act_arr_time,11:32 AM
73,index,74
73,src,helloflight
73,flight,UA-2314-ATL-PHL
73,sched_dep_time,02:55 PM
73,act_dep_time,02:55 PM
73,sched_arr_time,05:00 PM
73,act_arr_time,04:47 PM
74,index,75
74,src,helloflight
74,flight,AA-446-DFW-PHL
74,sched_dep_time,11:50 AM
74,act_dep_time,12:12 PM
74,sched_arr_time,03:50 PM
74,act_arr_time,04:09 PM
75,index,76
75,src,helloflight
75,flight,CO-1023-IAH-DEN
75,sched_dep_time,11:40 AM
75,act_dep_time,11:56 AM
75,sched_arr_time,01:17 PM
75,act_arr_time,01:14 PM
76,index,77
76,src,helloflight
76,flight,AA-466-IAH-MIA
76,sched_dep_time,06:00 AM
76,act_dep_time,06:08 AM
76,sched_arr_time,09:20 AM
76,act_arr_time,09:05 AM
77,index,78
77,src,helloflight
77,flight,UA-3050-PHX-CLT
77,sched_dep_time,11:05 AM
77,act_dep_time,11:30 AM
77,sched_arr_time,04:57 PM
77,act_arr_time,05:05 PM
78,index,79
78,src,helloflight
78,flight,CO-89-IAH-EWR
78,sched_dep_time,06:00 AM
78,act_dep_time,06:02 AM
78,sched_arr_time,10:20 AM
78,act_arr_time,10:27 AM
79,index,80
79,src,helloflight
79,flight,CO-1088-CLE-IAH
79,sched_dep_time,08:40 AM
79,act_dep_time,08:40 AM
79,sched_arr_time,10:54 AM
79,act_arr_time,10:56 AM
80,index,81
80,src,helloflight
80,flight,AA-1664-MIA-ATL
80,sched_dep_time,10:15 AM
80,act_dep_time,10:18 AM
80,sched_arr_time,12:10 PM
80,act_arr_time,11:56 AM
81,index,82
81,src,helloflight
81,flight,AA-1279-DFW-PHX
81,sched_dep_time,01:00 PM
81,act_dep_time,02:04 PM
81,sched_arr_time,02:35 PM
81,act_arr_time,03:30 PM
82,index,83
82,src,helloflight
82,flight,UA-854-SFO-IAH
82,sched_dep_time,07:53 AM
82,act_dep_time,07:49 AM
82,sched_arr_time,01:39 PM
82,act_arr_time,01:30 PM
83,index,84
83,src,helloflight
83,flight,UA-382-IAD-LAX
83,sched_dep_time,12:30 PM
83,act_dep_time,12:35 PM
83,sched_arr_time,03:19 PM
83,act_arr_time,03:21 PM
84,index,85
84,src,helloflight
84,flight,AA-4344-ORD-DTW
84,sched_dep_time,11:45 AM
84,act_dep_time,12:13 PM
84,sched_arr_time,02:00 PM
84,act_arr_time,02:10 PM
85,index,86
85,src,helloflight
85,flight,UA-257-JFK-SFO
85,sched_dep_time,02:30 PM
85,act_dep_time,02:26 PM
85,sched_arr_time,06:15 PM
85,act_arr_time,05:42 PM
86,index,87
86,src,helloflight
86,flight,UA-2945-PHL-CLT
86,sched_dep_time,12:00 AM
86,act_dep_time,03:11 AM
86,sched_arr_time,01:45 PM
86,act_arr_time,01:15 PM
87,index,88
87,src,helloflight
87,flight,CO-63-EWR-IAH
87,sched_dep_time,05:25 PM
87,act_dep_time,05:22 PM
87,sched_arr_time,08:22 PM
87,act_arr_time,08:03 PM
88,index,89
88,src,helloflight
88,flight,CO-47-IAH-LAX
88,sched_dep_time,07:10 PM
88,act_dep_time,08:25 PM
88,sched_arr_time,08:56 PM
88,act_arr_time,09:52 PM
89,index,90
89,src,helloflight
89,flight,AA-2050-ORD-MIA
89,sched_dep_time,10:40 AM
89,act_dep_time,11:05 AM
89,sched_arr_time,02:45 PM
89,act_arr_time,02:46 PM
90,index,91
90,src,helloflight
90,flight,UA-248-PHX-ORD
90,sched_dep_time,12:57 PM
90,act_dep_time,01:32 PM
90,sched_arr_time,05:15 PM
90,act_arr_time,05:34 PM
91,index,92
91,src,helloflight
91,flight,AA-4330-CVG-ORD
91,sched_dep_time,03:35 PM
91,act_dep_time,03:36 PM
91,sched_arr_time,04:00 PM
91,act_arr_time,03:33 PM
92,index,93
92,src,helloflight
92,flight,AA-1434-DFW-MCO
92,sched_dep_time,07:15 AM
92,act_dep_time,07:21 AM
92,sched_arr_time,10:35 AM
92,act_arr_time,10:36 AM
93,index,94
93,src,helloflight
93,flight,AA-1640-MIA-MCO
93,sched_dep_time,06:30 PM
93,act_dep_time,06:30 PM
93,sched_arr_time,07:25 PM
93,act_arr_time,07:25 PM
94,index,95
94,src,helloflight
94,flight,AA-4307-ORD-DTW
94,sched_dep_time,06:45 PM
94,act_dep_time,06:55 PM
94,sched_arr_time,09:10 PM
94,act_arr_time,08:53 PM
95,index,96
95,src,helloflight
95,flight,AA-3-JFK-LAX
95,sched_dep_time,12:00 PM
95,act_dep_time,12:11 PM
95,sched_arr_time,03:15 PM
95,act_arr_time,03:16 PM
96,index,97
96,src,helloflight
96,flight,CO-1694-LAX-IAH
96,sched_dep_time,07:15 PM
96,act_dep_time,07:15 PM
96,sched_arr_time,12:21 AM
96,act_arr_time,12:21 AM
97,index,98
97,src,helloflight
97,flight,UA-843-LAX-ORD
97,sched_dep_time,01:55 PM
97,act_dep_time,02:10 PM
97,sched_arr_time,07:53 PM
97,act_arr_time,07:58 PM
98,index,99
98,src,helloflight
98,flight,CO-1193-EWR-MCO
98,sched_dep_time,09:15 AM
98,act_dep_time,09:14 AM
98,sched_arr_time,12:18 PM
98,act_arr_time,12:09 PM
99,index,100
99,src,helloflight
99,flight,AA-3842-MSP-ORD
99,sched_dep_time,06:00 AM
99,act_dep_time,06:56 AM
99,sched_arr_time,07:30 AM
99,act_arr_time,07:51 AM
100,index,101
100,src,helloflight
100,flight,AA-643-MIA-ORD
100,sched_dep_time,07:10 AM
100,act_dep_time,07:30 AM
100,sched_arr_time,09:35 AM
100,act_arr_time,09:31 AM
101,index,102
101,src,helloflight
101,flight,AA-1007-MIA-PHX
101,sched_dep_time,04:55 PM
101,act_dep_time,05:08 PM
101,sched_arr_time,08:05 PM
101,act_arr_time,07:55 PM
102,index,103
102,src,helloflight
102,flight,AA-2525-DFW-MIA
102,sched_dep_time,07:25 AM
102,act_dep_time,07:39 AM
102,sched_arr_time,11:10 AM
102,act_arr_time,11:06 AM
103,index,104
103,src,helloflight
103,flight,UA-2906-PHL-MCO
103,sched_dep_time,03:50 PM
103,act_dep_time,04:28 PM
103,sched_arr_time,06:23 PM
103,act_arr_time,06:38 PM
104,index,105
104,src,helloflight
104,flight,UA-938-DEN-ORD
104,sched_dep_time,04:16 PM
104,act_dep_time,04:15 PM
104,sched_arr_time,07:35 PM
104,act_arr_time,07:36 PM
105,index,106
105,src,helloflight
105,flight,AA-1221-MCO-ORD
105,sched_dep_time,08:00 PM
105,act_dep_time,08:23 PM
105,sched_arr_time,09:45 PM
105,act_arr_time,09:53 PM
106,index,107
106,src,helloflight
106,flight,CO-16-LAX-EWR
106,sched_dep_time,10:25 AM
106,act_dep_time,10:20 AM
106,sched_arr_time,06:44 PM
106,act_arr_time,06:34 PM
107,index,108
107,src,helloflight
107,flight,UA-2515-DFW-CLT
107,sched_dep_time,07:05 AM
107,act_dep_time,07:05 AM
107,sched_arr_time,10:31 AM
107,act_arr_time,10:47 AM
108,index,109
108,src,helloflight
108,flight,AA-400-DFW-JFK
108,sched_dep_time,10:40 AM
108,act_dep_time,11:01 AM
108,sched_arr_time,02:59 PM
108,act_arr_time,03:04 PM
109,index,110
109,src,helloflight
109,flight,UA-664-ORD-PHL
109,sched_dep_time,01:33 PM
109,act_dep_time,01:31 PM
109,sched_arr_time,04:31 PM
109,act_arr_time,04:23 PM
110,index,111
110,src,helloflight
110,flight,AA-3756-ORD-SLC
110,sched_dep_time,12:15 PM
110,act_dep_time,12:41 PM
110,sched_arr_time,02:45 PM
110,act_arr_time,02:50 PM
111,index,112
111,src,helloflight
111,flight,UA-37-EWR-MCO
111,sched_dep_time,01:29 PM
111,act_dep_time,01:48 PM
111,sched_arr_time,04:17 PM
111,act_arr_time,04:17 PM
112,index,113
112,src,helloflight
112,flight,AA-1522-SFO-ORD
112,sched_dep_time,11:55 PM
112,act_dep_time,11:55 PM
112,sched_arr_time,05:50 AM
112,act_arr_time,05:50 AM
113,index,114
113,src,helloflight
113,flight,UA-233-LAX-JFK
113,sched_dep_time,04:25 PM
113,act_dep_time,04:25 PM
113,sched_arr_time,12:29 AM
113,act_arr_time,12:29 AM
114,index,115
114,src,helloflight
114,flight,AA-3823-LAX-DEN
114,sched_dep_time,09:00 PM
114,act_dep_time,09:00 PM
114,sched_arr_time,12:15 AM
114,act_arr_time,12:15 AM
115,index,116
115,src,helloflight
115,flight,AA-2312-DFW-DTW
115,sched_dep_time,08:25 PM
115,act_dep_time,08:25 PM
115,sched_arr_time,11:50 PM
115,act_arr_time,11:50 PM
116,index,117
116,src,helloflight
116,flight,AA-1165-JFK-MIA
116,sched_dep_time,06:59 AM
116,act_dep_time,07:22 AM
116,sched_arr_time,10:34 AM
116,act_arr_time,10:04 AM
117,index,118
117,src,helloflight
117,flight,AA-431-MIA-SFO
117,sched_dep_time,08:35 AM
117,act_dep_time,08:51 AM
117,sched_arr_time,11:50 AM
117,act_arr_time,11:44 AM
118,index,119
118,src,helloflight
118,flight,UA-3373-IAD-PHL
118,sched_dep_time,08:29 AM
118,act_dep_time,08:26 AM
118,sched_arr_time,09:24 AM
118,act_arr_time,09:13 AM
119,index,120
119,src,helloflight
119,flight,AA-649-ORD-SNA
119,sched_dep_time,01:30 PM
119,act_dep_time,01:30 PM
119,sched_arr_time,03:50 PM
119,act_arr_time,03:50 PM
120,index,121
120,src,helloflight
120,flight,CO-1250-MIA-IAH
120,sched_dep_time,02:53 PM
120,act_dep_time,03:01 PM
120,sched_arr_time,04:48 PM
120,act_arr_time,04:59 PM
121,index,122
121,src,helloflight
121,flight,UA-6273-YYC-SFO
121,sched_dep_time,07:35 AM
121,act_dep_time,07:27 AM
121,sched_arr_time,09:43 AM
121,act_arr_time,08:45 AM
122,index,123
122,src,helloflight
122,flight,UA-828-SFO-ORD
122,sched_dep_time,11:08 PM
122,act_dep_time,11:08 PM
122,sched_arr_time,05:11 AM
122,act_arr_time,05:11 AM
123,index,124
123,src,helloflight
123,flight,CO-4888-IAH-DAL
123,sched_dep_time,05:30 PM
123,act_dep_time,05:30 PM
123,sched_arr_time,06:40 PM
123,act_arr_time,06:40 PM
124,index,125
124,src,helloflight
124,flight,UA-858-PVG-SFO
124,sched_dep_time,01:45 PM
124,act_dep_time,01:32 PM
124,sched_arr_time,08:27 AM
124,act_arr_time,08:02 AM
125,index,126
125,src,helloflight
125,flight,UA-2704-DTW-PHX
125,sched_dep_time,11:15 AM
125,act_dep_time,11:15 AM
125,sched_arr_time,01:40 PM
125,act_arr_time,02:00 PM
126,index,127
126,src,helloflight
126,flight,AA-3063-SLC-LAX
126,sched_dep_time,08:20 PM
126,act_dep_time,08:39 PM
126,sched_arr_time,09:20 PM
126,act_arr_time,09:20 PM
127,index,128
127,src,helloflight
127,flight,UA-2708-EWR-CLT
127,sched_dep_time,02:55 PM
127,act_dep_time,02:55 PM
127,sched_arr_time,04:53 PM
127,act_arr_time,04:44 PM
128,index,129
128,src,helloflight
128,flight,UA-62-IAH-EWR
128,sched_dep_time,02:30 PM
128,act_dep_time,02:48 PM
128,sched_arr_time,07:03 PM
128,act_arr_time,07:10 PM
129,index,130
129,src,helloflight
129,flight,UA-1500-IAH-GUA
129,sched_dep_time,08:55 AM
129,act_dep_time,09:16 AM
129,sched_arr_time,11:45 AM
129,act_arr_time,11:56 AM
130,index,131
130,src,helloflight
130,flight,AA-3804-PHL-ORD
130,sched_dep_time,02:35 PM
130,act_dep_time,02:44 PM
130,sched_arr_time,04:05 PM
130,act_arr_time,03:43 PM
131,index,132
131,src,helloflight
131,flight,AA-1917-JFK-MCO
131,sched_dep_time,02:55 PM
131,act_dep_time,03:27 PM
131,sched_arr_time,05:55 PM
131,act_arr_time,05:43 PM
132,index,133
132,src,helloflight
132,flight,AA-2268-PHX-ORD
132,sched_dep_time,07:15 AM
132,act_dep_time,07:22 AM
132,sched_arr_time,11:35 AM
132,act_arr_time,11:06 AM
133,index,134
133,src,helloflight
133,flight,AA-4277-CVG-JFK
133,sched_dep_time,12:10 PM
133,act_dep_time,12:10 PM
133,sched_arr_time,02:15 PM
133,act_arr_time,01:43 PM
134,index,135
134,src,helloflight
134,flight,AA-2957-DFW-CVG
134,sched_dep_time,07:55 AM
134,act_dep_time,08:04 AM
134,sched_arr_time,11:05 AM
134,act_arr_time,11:01 AM
135,index,136
135,src,helloflight
135,flight,UA-37-EDI-EWR
135,sched_dep_time,09:05 AM
135,act_dep_time,08:52 AM
135,sched_arr_time,11:53 AM
135,act_arr_time,12:09 PM
136,index,137
136,src,helloflight
136,flight,AA-789-ORD-DEN
136,sched_dep_time,01:05 PM
136,act_dep_time,01:19 PM
136,sched_arr_time,02:35 PM
136,act_arr_time,03:13 PM
137,index,138
137,src,helloflight
137,flight,AA-415-BOS-ORD
137,sched_dep_time,08:35 AM
137,act_dep_time,08:56 AM
137,sched_arr_time,10:40 AM
137,act_arr_time,10:16 AM
138,index,139
138,src,helloflight
138,flight,AA-85-JFK-SFO
138,sched_dep_time,03:05 PM
138,act_dep_time,03:36 PM
138,sched_arr_time,06:30 PM
138,act_arr_time,06:43 PM
139,index,140
139,src,helloflight
139,flight,AA-3979-CVG-ORD
139,sched_dep_time,07:30 AM
139,act_dep_time,08:04 AM
139,sched_arr_time,08:00 AM
139,act_arr_time,08:06 AM
140,index,141
140,src,helloflight
140,flight,AA-3786-IAH-ORD
140,sched_dep_time,04:00 PM
140,act_dep_time,04:12 PM
140,sched_arr_time,06:40 PM
140,act_arr_time,06:15 PM
141,index,142
141,src,helloflight
