2360.act_arr_time,10:04AM,10:04 AM
1032.act_dep_time,08:32 PM,08:23 PM
1206.sched_dep_time,t05:30 PM,05:30 PM
368.act_dep_time,10:1u8 AM,10:18 AM
2077.sched_arr_time,09:20 bAM,09:20 AM
491.act_dep_time,0:23 PM,08:23 PM
2165.act_dep_time,10:3b3 AM,10:33 AM
872.act_dep_time,1:55 PM,11:55 PM
2174.act_arr_time,09:h45 AM,09:45 AM
1597.sched_arr_time,1:16 PM,01:16 PM
1429.sched_arr_time,01:7 PM,01:17 PM
435.sched_arr_time,60:40 AM,06:40 AM
1554.act_arr_time,10:4 AM,10:04 AM
1259.act_arr_time,05:42 M,05:42 PM
1763.sched_arr_time,09:54 xAM,09:54 AM
1527.act_arr_time,0b2:46 PM,02:46 PM
1823.sched_dep_time,06:59AM,06:59 AM
481.sched_arr_time,0725 PM,07:25 PM
70.act_arr_time,07:39o PM,07:39 PM
876.sched_dep_time,0659 AM,06:59 AM
1034.act_dep_time,11:01 M,11:01 AM
1823.act_arr_time,10k:04 AM,10:04 AM
1697.act_arr_time,12j:09 PM,12:09 PM
1135.act_arr_time,1:004 AM,10:04 AM
2324.sched_arr_time,11:55AM,11:55 AM
2303.act_dep_time,0:22 AM,07:22 AM
533.sched_arr_time,07:45t AM,07:45 AM
592.act_arr_time,09:53 MP,09:53 PM
106.sched_dep_time,0z8:00 PM,08:00 PM
1709.act_dep_time,0:722 AM,07:22 AM
1924.sched_dep_time,06:5 9AM,06:59 AM
1116.sched_arr_time,12:21s AM,12:21 AM
552.act_arr_time,09:14 M,09:14 AM
1181.act_dep_time,06:j08 AM,06:08 AM
985.sched_arr_time,04:0 PM,04:00 PM
1761.act_arr_time,09:28A M,09:28 AM
1598.act_arr_time,90:45 AM,09:45 AM
1052.sched_arr_time,4:05 PM,04:05 PM
2220.act_arr_time,10:04 MA,10:04 AM
581.act_dep_time,0:55 PM,06:55 PM
768.act_arr_time,09:53 M,09:53 PM
444.sched_dep_time,12s:00 PM,12:00 PM
204.act_dep_time,8:23 PM,08:23 PM
694.sched_arr_time,10:w34 AM,10:34 AM
502.sched_dep_time,06:g59 AM,06:59 AM
2268.sched_arr_time,01:1 PM,01:17 PM
683.act_dep_time,08:3 PM,08:23 PM
2360.act_dep_time,7:22 AM,07:22 AM
1924.act_arr_time,10:0q4 AM,10:04 AM
297.sched_dep_time,08:0 0PM,08:00 PM
865.act_dep_time,0e8:23 PM,08:23 PM
746.sched_arr_time,01:1 PM,01:17 PM
2168.act_dep_time,12w:41 AM,12:41 AM
794.sched_dep_time,60:59 AM,06:59 AM
1127.sched_arr_time,02:59 MP,02:59 PM
491.act_arr_time,09v:53 PM,09:53 PM
2015.sched_dep_time,0j6:59 AM,06:59 AM
363.sched_arr_time,01:17 M,01:17 PM
379.sched_arr_time,04:00 nPM,04:00 PM
204.act_arr_time,0953 PM,09:53 PM
2115.act_dep_time,0:722 AM,07:22 AM
322.sched_arr_time,02:15 M,02:15 PM
683.act_arr_time,09h:53 PM,09:53 PM
2050.act_arr_time,0:314 PM,03:14 PM
1784.sched_arr_time,01:1a7 PM,01:17 PM
2015.act_dep_time,f07:22 AM,07:22 AM
1080.sched_arr_time,j11:19 AM,11:19 AM
2024.act_dep_time,1:15 AM,11:15 AM
1239.sched_arr_time,011:6 PM,01:16 PM
1339.sched_arr_time,01:16PM,01:16 PM
683.sched_dep_time,08:00PM,08:00 PM
1290.sched_dep_time,6:59 AM,06:59 AM
1448.sched_arr_time,01:1 PM,01:16 PM
1674.sched_arr_time,0117 PM,01:17 PM
480.sched_dep_time,071:5 AM,07:15 AM
1982.act_dep_time,02:04 M,02:04 PM
231.sched_dep_time,07:1 AM,07:15 AM
2154.act_dep_time,0415 PM,04:15 PM
1040.act_dep_time,7:22 AM,07:22 AM
2121.act_dep_time,1:108 PM,11:08 PM
1341.sched_dep_time,08:15 MA,08:15 AM
2220.act_dep_time,07:22 AuM,07:22 AM
775.act_arr_time,10:k04 AM,10:04 AM
1326.sched_arr_time,09:2 5AM,09:25 AM
2087.act_arr_time,1:15 PM,01:15 PM
1621.act_arr_time,10:04 MA,10:04 AM
2360.sched_dep_time,06:l59 AM,06:59 AM
141.sched_arr_time,06:40q PM,06:40 PM
665.sched_arr_time,0:15 PM,06:15 PM
2115.sched_dep_time,06d:59 AM,06:59 AM
2139.act_arr_time,4:56 PM,04:56 PM
1475.sched_arr_time,06:4 0AM,06:40 AM
404.sched_dep_time,06:9 AM,06:59 AM
176.sched_arr_time,01:17P M,01:17 PM
393.act_arr_time,09:53PM,09:53 PM
1924.act_dep_time,07:2 AM,07:22 AM
817.act_arr_time,10a:30 PM,10:30 PM
922.act_arr_time,9:05 AM,09:05 AM
1290.act_dep_time,072:2 AM,07:22 AM
1040.sched_dep_time,6:59 AM,06:59 AM
2004.act_arr_time,9:53 PM,09:53 PM
393.sched_dep_time,080:0 PM,08:00 PM
655.sched_arr_time,01:1 7PM,01:17 PM
1503.sched_arr_time,01:16P M,01:16 PM
